text,rate,number,rank,inform_tip 
电波系彼女,7.2,(802人评分),1447,"
2话 / 2009年5月1日 / 神戸守 / 片山憲太郎 / 田中ちゆき "
大江户火箭,7.3,(60人评分),1448,"
26话 / 2007年4月3日 "
银魂. 银之魂篇,7.2,(364人评分),1449,"
12话 / 2018年1月7日 "
大雄的南海大冒险,7.2,(133人评分),1450,"
1998年3月7日 "
To Heart,7.2,(272人评分),1451,"
13话 / 1999年4月1日 / 高橋ナオヒト / AQUAPLUS（アクアプラス） "
冰上的尤里,7.2,(1262人评分),1452,"
12话 / 2016年10月5日 / 山本沙代 "
光速蒙面侠21,7.2,(195人评分),1453,"
145话 / 2005年4月6日 / 村田雄介 / 高谷浩利 "
埃尔梅罗二世事件簿,7.3,(58人评分),1454,"
2019年7月 / 三田誠 / TYPE-MOON "
秀逗魔导士PREMIUM,7.2,(85人评分),1455,"
2001年12月22日 "
科学超电磁炮 OVA,7.2,(2491人评分),1456,"
1话 / 2010年10月29日 / 田中雄一 "
妖精的尾巴 最终季,7.2,(52人评分),1457,"
2018年10月7日 / 真島ヒロ（講談社「週刊少年マガジン」所載） "
无头骑士异闻录×2 结,7.2,(1492人评分),1458,"
12话 / 2016年1月9日 / 大森貴弘 / 成田良悟 "
青之6号,7.2,(431人评分),1459,"
4话 / 1998年10月25日 "
龙珠改 魔人布欧篇,7.2,(298人评分),1460,"
61话 / 2014年4月6日 "
信长的忍者 伊势·金崎篇,7.2,(316人评分),1461,"
26话 / 2017年4月7日 / 重野なおき "
守望先锋：荣耀,7.2,(68人评分),1462,"
1话 / 2017年11月4日 "
Fate/stay night,7.2,(5922人评分),1463,"
24话 / 2006年1月6日 / 山口祐司 / TYPE-MOON / 石原恵治 "
和我一起来画吧,7.2,(134人评分),1464,"
1话 / 2009 / Mikeinel "
一周的朋友。,7.2,(2480人评分),1465,"
12话 / 2014年4月6日 / 葉月抹茶 "
大雄和发条都市,7.2,(114人评分),1466,"
1997年3月8日 "
偶像大师 闪耀祭典,7.2,(530人评分),1467,"
3话 / 2012年10月25日 / バンダイナムコゲームス "
大雄与银河超特急,7.2,(115人评分),1468,"
1话 / 1996年3月2日 "
秦时明月之夜尽天明,7.2,(588人评分),1469,"
18话 / 2008年7月17日 / 沈乐平 / 温世仁 "
猫眼女枪手,7.2,(94人评分),1470,"
3话 / 1995年11月1日 "
出包王女Darkness 2nd,7.2,(924人评分),1471,"
14话 / 2015年7月6日 "
幼女战记,7.2,(1342人评分),1472,"
12话 / 2017年1月6日 / カルロ・ゼン "
最游记外传,7.2,(160人评分),1473,"
3话 / 2011年3月25日 / 葛谷直行 / 峰倉かずや / 原田峰文 "
七武士,7.2,(314人评分),1474,"
26话 / 2004年6月12日 "
南方公园 第21季,7.2,(63人评分),1475,"
10话 / 2017-09-13 "
哆啦A梦：大雄的宇宙漂流记,7.2,(176人评分),1476,"
1999年3月6日 "
死亡游行,7.2,(1682人评分),1477,"
12话 / 2015年1月9日 "
罗马浴场,7.2,(974人评分),1478,"
3话 / 2012年1月12日 / ヤマザキマリ  "
Fate/kaleid liner 魔法少女☆伊莉雅 2wei Herz!,7.2,(1450人评分),1479,"
10话 / 2015年7月24日 "
请吃红小豆吧！,7.2,(63人评分),1480,"
12话 / 2018年7月5日 / 林春柳 "
美少女战士S 竹取公主的恋人,7.2,(62人评分),1481,"
1话 / 1994-12-04 / 芝田浩樹 / 武内直子 / 香川久 "
炎之蜃气楼～水际的反逆者～,7.2,(67人评分),1482,"
3话 / 2004年7月28日 / 室井ふみえ / 桑原水菜 / 室井ふみえ "
沉默的未知,7.2,(136人评分),1483,"
26话 / 2000年10月5日 / 片山一良 / 矢立肇 / 村瀬修功 "
阿茹茉妮,7.2,(816人评分),1484,"
1话 / 2014年3月1日 / 吉浦康裕 / 板垣敦 "
花仙子,7.2,(245人评分),1485,"
50话 / 1979年2月9日 "
Code Geass 反叛的鲁路修 暗黑的背叛,7.2,(225人评分),1486,"
1话 / 2008年2月22日 "
精灵宝可梦XY&Z,7.2,(272人评分),1487,"
47话 / 2015年10月29日 / 矢嶋哲生、冨安大貴（第124、141、142话） "
樱花大战 轰华绚烂,7.2,(77人评分),1488,"
6话 / 1999年12月18日 / 広井王子 "
漂流武士,7.2,(685人评分),1489,"
12话 / 2016年10月7日 / 鈴木健一 / 平野耕太 "
亚人 -冲突-,7.2,(213人评分),1490,"
1话 / 2016年5月6日 "
怪物之子,7.2,(1223人评分),1491,"
1话 / 2015年7月11日 / 細田守 / 細田守 / 細田守、山下高明、伊賀大介 "
白色相簿2,7.2,(2711人评分),1492,"
13话 / 2013年10月5日 "
91天,7.2,(864人评分),1493,"
13话 / 2016年7月8日 / 鏑木ひろ / ヴァネッティファミリー / 岸友洋 "
女神异闻录3 剧场版 第四章 重生之冬,7.2,(176人评分),1494,"
1话 / 2016年1月23日 / 「ペルソナ3」（アトラス） "
.hack//世界的彼方,7.2,(228人评分),1495,"
2012年1月21日 / 松山洋 / 細川誠一郎、拓、竹田奈央、田中優、藤本美樹、湯之上司、toi8、尾崎智美 "
无颜之月,7.2,(793人评分),1496,"
5话 / 2001年12月8日 "
迷宫物语,7.2,(158人评分),1497,"
3话 / 1989年4月15日 "
玛利亚狂热 ALIVE,7.2,(1513人评分),1498,"
12话 / 2011年4月7日 / 遠藤海成 / 守岡英行 "
和殿下一起,7.2,(246人评分),1499,"
1话 / 2010年3月25日 / まんきゅう / 大羽快 "
+模型姐妹,7.2,(796人评分),1500,"
12话 / 2012年8月22日 / 水島努 / 栗井茶（掲載「ヤングガンガン」スクウェア・エニックス刊） / 木野下澄江 "
天地无用!,7.2,(291人评分),1501,"
26话 / 1995年4月2日 / ねぎしひろし / 梶島正樹 / 堀内博之 "
鬼太郎 第六季,7.2,(58人评分),1502,"
2018年4月1日 / 清水空翔 "
歌唱秀,7.2,(66人评分),1503,"
1话 / 2016年12月21日 / Garth Jennings "
守望先锋：我们出发吧,7.2,(70人评分),1504,"
1话 / 2017-08-23 "
黑子的篮球,7.2,(2896人评分),1505,"
25话 / 2012年4月7日 / 藤巻忠俊 "
偶像大师 SideM,7.2,(247人评分),1506,"
13话 / 2017年10月7日 / 原田孝宏・黒木美幸 / 田中裕介・飯塚晴子 "
信蜂 ～光与蓝的幻想夜话～,7.2,(316人评分),1507,"
1话 / 2009年1月31日 / 神戸守 / 浅田弘幸 / 芝美奈子 "
NOIR,7.2,(564人评分),1508,"
26话 / 2001年4月5日 / 真下耕一 / 月村了衛 / 菊地洋子、芝美奈子、宮地聡子 "
寻宝的暑假,7.2,(171人评分),1509,"
3话 / "
千子,7.2,(771人评分),1510,"
2009年7月28日 "
机动战士高达MS IGLOO 一年战争秘录,7.2,(401人评分),1511,"
3话 / 2004年7月19日 / 今西隆志 / 富野由悠季 "
冰川时代,7.2,(516人评分),1512,"
1话 / 2002年3月15日 / 卡洛斯·沙尔丹哈 / 克里斯·韦奇 "
UN-GO,7.2,(2145人评分),1513,"
11话 / 2011年10月13日 / 水島精二 "
爱丽丝学园,7.2,(769人评分),1514,"
27话 / 2004年10月30日 / 大森貴弘 / 樋口橘“学園アリス”(连载于“花とゆめ”（白泉社）) / 伊藤良明 "
结城友奈是勇者 -鹫尾须美之章- 第3章 约定,7.2,(394人评分),1515,"
2017年7月8日 "
超级无敌掌门狗之世纪大骗兔,7.2,(83人评分),1516,"
2005年10月14日 / Nick Park / Steve BOX "
守望先锋：双龙,7.2,(131人评分),1517,"
2016年5月16日 "
魔法少女姐妹优优与宁宁,7.2,(167人评分),1518,"
2013年12月28日 "
宇宙战舰大和号2202 爱的战士们 第一章,7.2,(96人评分),1519,"
2话 / 2017年2月25日 / 羽原信義 / 西崎義展 / 結城信輝 "
夜樱四重奏 月之泣,7.2,(218人评分),1520,"
3话 / 2013年10月9日 / りょーちも / ヤスダスズヒト / りょーちも "
她和她的猫,7.2,(1443人评分),1521,"
1话 / 1999年 "
仓鼠管家,7.2,(90人评分),1522,"
24话 / 1999年8月1日 / 森脇真琴 / 伊藤理佐 / 大橋幸子 "
樱花大战 樱华绚烂,7.2,(107人评分),1523,"
4话 / 1997年12月18日 / 広井王子 "
皇家国教骑士团外传：THE DAWN,7.2,(351人评分),1524,"
3话 / 2011年7月27日 / 殿胜秀树 "
大雄与龙之骑士,7.2,(178人评分),1525,"
1987年3月14日 "
精灵世纪,7.2,(100人评分),1526,"
52话 / 2006 "
某人的目光,7.2,(776人评分),1527,"
1话 / 2013年2月10日 "
彩虹小马 小马国女孩,7.2,(59人评分),1528,"
2013-06-15 (美国洛杉矶电影节) "
宇宙战舰大和号2202 爱的战士们 第二章,7.2,(61人评分),1529,"
2017年6月24日 / 羽原信義 / 西崎義展 / 結城信輝 "
恶魔阿萨谢尔在召唤你 海葵篇,7.2,(449人评分),1530,"
1话 / 2014年6月23日 "
侵略！？乌贼娘,7.2,(2251人评分),1531,"
12话 / 2011年9月27日 / 山本靖貴 / 安部真弘（秋田書店「週刊少年チャンピオン」連載） "
秀逗魔导士 剧场版,7.2,(139人评分),1532,"
1话 / 1995年8月5日 "
海贼王 沙漠的王女与海贼们,7.2,(439人评分),1533,"
1话 / 2007年3月3日 / 今村隆寛 / 尾田荣一郎 "
机动战士高达 第08MS小队 三次元的战斗,7.2,(327人评分),1534,"
1话 / 2013年2月22日 "
雷顿教授与永远的歌姬,7.2,(319人评分),1535,"
1话 / 2009-12-19 / 橋本昌和 / レベルファイブ / 杉光登 "
八犬传-东方八犬异闻- 第二季,7.2,(546人评分),1536,"
13话 / 2013年7月7日 / 山﨑みつえ / あべ美幸 "
闪灵二人组,7.2,(679人评分),1537,"
49话 / 2002年10月5日 / 古橋一浩、元永慶太郎 / 青樹佑夜（亜樹直）、綾峰欄人 (「週刊少年マガジン」) / 中嶋敦子 "
元气少女缘结神 新婚篇,7.2,(147人评分),1538,"
1话 / 2016年12月20日 "
无头骑士异闻录×2 承 我的心是火锅的形状,7.2,(561人评分),1539,"
1话 / 2015年5月30日 / 大森貴弘 / 成田良悟 "
记录的地平线 第二季,7.2,(1763人评分),1540,"
25话 / 2014年10月4日 "
棒球大联盟 2nd,7.2,(61人评分),1541,"
25话 / 2018年4月7日 / 渡辺歩 / 満田拓也「MAJOR 2nd（メジャーセカンド）」（週刊少年サンデー / 小学館） / 大貫健一 "
机动警察迷你版,7.2,(84人评分),1542,"
2002年3月30日 "
剧场版 超时空要塞F 虚空歌姬,7.2,(1134人评分),1543,"
1话 / 2009年11月21日 / 河森正治 / 河森正治、スタジオぬえ / 江端里沙、高橋裕一 "
阿拉蕾,7.2,(156人评分),1544,"
243话 / 1981年4月8日 / 前田实 "
哆啦A梦 新‧大雄的宇宙开拓史,7.2,(208人评分),1545,"
2009年3月7日 / 腰繁男 / 藤子·F·不二雄 "
海贼王 祭典男爵与神秘岛,7.2,(421人评分),1546,"
1话 / 2005年3月4日 / 細田守 / 尾田栄一郎 / すしお , 山下高明 , 久保田誓 "
偶像活动 第二年,7.2,(68人评分),1547,"
51话 / 2013年10月3日 / 木村隆一 / サンライズ / やぐちひろこ "
三叶草,7.2,(160人评分),1548,"
1话 / 1999年8月21日 / 高坂希太郎 / 結城信輝 "
魔力女管家特别篇 我回来了◆欢迎回来,7.2,(314人评分),1549,"
2话 / 2009年10月17日 / 佐伯昭志 / 中山文十郎 ／ ぢたま（某） "
纯情罗曼史 OAD,7.2,(173人评分),1550,"
2话 / 2012年12月20日 / 今千秋 "
美女与野兽,7.2,(317人评分),1551,"
1话 / 1991年11月22日 / 加里·特洛斯达勒 / 柯克·维斯 "
无责任舰长,7.2,(65人评分),1552,"
26话 / 1993年1月25日 / 真下耕一 / 吉岡平 / 平田智浩 "
数码暴龙X进化 第十三号的皇家骑士,7.2,(300人评分),1553,"
1话 / 2005年1月3日 / 角銅博之 "
黑执事 幽鬼城杀人事件篇,7.2,(319人评分),1554,"
2话 / 2015年1月28日 "
Fate/kaleid liner 魔法少女☆伊莉雅 2wei!,7.2,(1725人评分),1555,"
10话 / 2014年7月9日 "
四驱兄弟,7.2,(1358人评分),1556,"
51话 / 1996年1月8日 / 越田哲弘 "
悬崖上的金鱼姬,7.2,(1515人评分),1557,"
2008年7月19日 / 宮崎駿 "
水脑袋,7.2,(84人评分),1558,"
1话 / 2009-06-15 / 周坚锐 / 国人原创 "
最终兵器彼女 Another love song,7.2,(345人评分),1559,"
2话 / 2005年8月5日 / 加瀬充子 / 高橋しん "
ストリンジェンド～エンジェルたちのプライベートレッスン～MY BLOW JOBER,7.2,(196人评分),1560,"
12话 / 2006年1月27日 "
超自然9人组,7.2,(2173人评分),1561,"
12话 / 2016年10月8日 / イシグロキョウヘイ / 志倉千代丸(オーバーラップ文庫刊) "
破刃之剑 第四章 惨祸之地,7.2,(653人评分),1562,"
1话 / 2010年10月30日 / 羽原信義 / 吉永裕ノ介 / 乘田拓茂 "
爱你宝贝,7.2,(125人评分),1563,"
26话 / 2004年4月3日 / 奥脇雅晴 / 槙ようこ / 須藤昌朋、山中純子 "
三个和尚,7.2,(426人评分),1564,"
1980 / 徐景达、马克宣 "
小美人鱼,7.2,(141人评分),1565,"
1989-11-14 "
黑执事 马戏团篇,7.2,(820人评分),1566,"
10话 / 2014年7月10日 / 阿部記之 / 枢やな "
机械女神J,7.2,(63人评分),1567,"
25话 / 1996年10月1日 / 下田正美 / あかほりさとる / 島村秀一 "
风灵玉秀,7.2,(141人评分),1568,"
2017年4月1日 / DDF / DDF "
光之美少女 Splash Star 滴答危机一发,7.2,(58人评分),1569,"
2006年12月9日 / 志水淳児 / 稲上晃 "
神薙,7.2,(2507人评分),1570,"
14话 / 2008年10月4日 / 山本寛 / 武梨えり / 三間カケル "
疯狂原始人,7.2,(442人评分),1571,"
1话 / 2013年3月22日 / 柯克·德·米科、克里斯·桑德斯 "
摩登原始人,7.2,(59人评分),1572,"
166话 / 1960-09-30 "
少女与战车 爱里寿战争！,7.2,(706人评分),1573,"
1话 / 2016年5月27日 "
迷域行者,7.2,(77人评分),1574,"
12话 / 2018年2月3日 / 孙猛 / 七月初七&廿一 / 孙猛 "
为美好的世界献上祝福！ OAD,7.2,(1149人评分),1575,"
2话 / 2016年6月24日 "
相思,7.2,(90人评分),1576,"
1话 / 2016年12月23日 / 彭擎政 "
海底总动员,7.2,(749人评分),1577,"
1话 / 2003-07-30(中国大陆) / 2003-05-30(美国) / 2012-09-14(美国3D) / 李·昂克里奇 "
鬼灯的冷彻 第二季 其之二,7.2,(376人评分),1578,"
13话 / 2018年4月7日 / 米田和弘 / 江口夏実（講談社「モーニング」連載） "
天降之物f,7.2,(2527人评分),1579,"
12话 / 2010年10月1日 / 斎藤久 / 水無月すう（月刊「少年エース」連載、角川コミックス・エース刊） / 渡邊義弘 "
鸭子侦探,7.2,(448人评分),1580,"
26话 / 2000年9月1日 / Robert M. Quackenbush "
X战记,7.2,(589人评分),1581,"
25话 / 2001年10月3日 / 川尻善昭 / CLAMP / 兼森義則 "
剧场版 我们仍未知道那天所看见的花的名字。,7.2,(1447人评分),1582,"
1话 / 2013年8月31日 / 長井龍雪 "
百兽王,7.2,(76人评分),1583,"
52话 / 1981年3月4日 / 八手三郎 "
我们的仙境～Heartful days,7.2,(111人评分),1584,"
26话 / 2005年1月9日 / 木村真一郎 / 小島あきら / 藤井昌宏 "
黑社会的超能力女儿,7.2,(2453人评分),1585,"
12话 / 2018年4月6日 / 及川啓 / 大武政夫「ヒナまつり」（ハルタ / KADOKAWA） / 神本兼利 "
最终幻想15 王者之剑,7.2,(521人评分),1586,"
1话 / 2016年7月9日 / 野末武志 "
超魔神英雄传,7.2,(448人评分),1587,"
51话 / 1997年10月2日 / 井内秀治 / 矢立肇、広井王子、井内秀治 "
Fate/Prototype,7.2,(1239人评分),1588,"
 1话 / 2011年12月31日 "
文子的告白,7.2,(514人评分),1589,"
1话 / 2009年11月9日 / 石田祐康 "
怪盗Joker,7.2,(126人评分),1590,"
13话 / 2014年10月6日 / たかはしひでやす "
白色相簿 下半编章,7.2,(959人评分),1591,"
13话 / 2009年10月2日 / 吉田泰三 / アクアプラス "
桧曾根与间租谭,7.2,(627人评分),1592,"
12话 / 2018年4月12日 / 小林寛 / BONES・樋口真嗣・岡田麿里 / 伊藤嘉之 "
逮捕令 剧场版 墨东署最大危机,7.2,(78人评分),1593,"
1999年4月24日 / 藤島康介 / 中嶋敦子 "
银魂 JUMP动画巡回展 2014,7.2,(154人评分),1594,"
1话 / 2014年11月9日 "
强袭魔女 胜利之箭行动,7.2,(343人评分),1595,"
3话 / 2014年9月20日 / 島田フミカネ & Projekt Kagonish "
灰色的迷宫,7.2,(1118人评分),1596,"
1话 / 2015年4月12日 "
元气少女缘结神◎,7.2,(771人评分),1597,"
12话 / 2015年1月5日 "
秀逗魔导士GREAT,7.1,(63人评分),1598,"
1997年8月2日 "
我的女神 战斗之翼,7.1,(181人评分),1599,"
2话 / 2007年12月8日 / 合田浩章 / 松原秀典 "
图书馆战争,7.2,(1339人评分),1600,"
13话 / 2008年4月10日 / 浜名孝行 / 有川浩 "
魔动王,7.2,(625人评分),1601,"
41话 / 1989年4月7日 / 矢立肇、広井王子（連載誌：『てれびくん』） "
银魂. 银之魂篇 第二季,7.2,(210人评分),1602,"
14话 / 2018年7月8日 / 空知英秋 "
恶魔城 第二季,7.2,(111人评分),1603,"
8话 / 2018年10月26日 "
天空之艾斯嘉科尼,7.1,(135人评分),1604,"
26话 / 1996年4月2日 / 赤根和樹 / 矢立肇､河森正治 / 結城信輝 "
徒然Children,7.2,(1631人评分),1605,"
12话 / 2017年7月4日 / 若林稔弥「週刊少年マガジン」連載／講談社 "
野良神,7.2,(4166人评分),1606,"
12话 / 2014年1月5日 "
中二病也要谈恋爱！Lite,7.2,(2389人评分),1607,"
6话 / 2012年9月27日 "
火球 幽默之章,7.1,(73人评分),1608,"
3话 / 2017年10月6日 "
功夫料理娘,7.2,(229人评分),1609,"
1话 / 2011-06-04 "
我叫MT 第四季,7.2,(220人评分),1610,"
10话 / 2011-01-19 / 核桃 / 魔兽世界 "
横滨购物纪行 -Quiet Country Cafe-,7.2,(158人评分),1611,"
2话 / 2002年12月18日 "
蜡笔小新 森林里的暴风雨,7.1,(77人评分),1612,"
2000年4月22日 / 原恵一 / 臼井儀人 / 湯浅政明、原勝徳 "
Love Live! 第二季,7.2,(2668人评分),1613,"
13话 / 2014年4月6日 "
海洋奇缘,7.2,(130人评分),1614,"
1话 / 2016年11月23日 / Ron Clements / John Musker "
怪兽大学,7.2,(402人评分),1615,"
1话 / 2013年6月21日 "
古城荆棘王,7.2,(810人评分),1616,"
2010年5月1日 "
次强音,7.2,(379人评分),1617,"
2话 / 2000年5月25日 / 梅津泰臣 / 梅津泰臣 / 梅津泰臣 "
偶像活动 第四年,7.2,(53人评分),1618,"
26话 / 2015年10月1日 "
声之形,7.2,(2976人评分),1619,"
1话 / 2016年9月17日 / 山田尚子 / 大今良時（講談社コミックス刊） / 西屋太志 "
写真馆,7.1,(116人评分),1620,"
2013年11月9日 / なかむらたかし "
白色相簿,7.1,(1422人评分),1621,"
13话 / 2009年1月3日 / 吉村明（佐藤博暉） / アクアプラス / 吉成鋼 "
永久家族,7.1,(108人评分),1622,"
53话 / 1997年4月 / 森本晃司 / 森本晃司 "
