text,rate,number,rank,inform_tip 
异世界的圣机师物语,6.9,(237人评分),2078,"
13话 / 2009年5月1日 / 吉川浩司 / 梶島正樹 "
带着智能手机闯荡异世界。,4.8,(552人评分),4628,"
12话 / 2017年7月11日 / 冬原パトラ（HJ NOVELS / ホビージャパン刊） "
异世界超能魔术师,,,,"
内田健 "
异世界居酒屋～古都阿伊特力亚的居酒屋「阿信」,6.0,(22人评分),,"
2018年4月13日 / 小野勝巳 / 異世界居酒屋「のぶ」（宝島社） "
异世界食堂,6.6,(1035人评分),3104,"
12话 / 2017年7月3日 / 犬塚惇平（ヒーロー文庫／主婦の友社 刊） "
异世界魔王与召唤少女的奴隶魔术,,,,"
2018年7月 / むらさきゆきや "
異国なレトロ,4.8,(60人评分),4346,"
1话 / 2015/04/24 / しおこんぶ "
异国色恋浪漫谭,6.9,(281人评分),2103,"
2话 / 2007年11月21日 / 大谷肇 / やまねあやの 『山根绫乃』 "
异国迷宫的十字路口,7.1,(1939人评分),1608,"
12话 / 2011年7月3日 "
異常痴態 実験奴隷,4.8,(43人评分),,"
2话 / 2011/12/16 "
异次元的世界,,(少于10人评分),,"
13话 / 1998年1月7日 "
日常系的异能战斗,6.7,(1692人评分),2890,"
12话 / 2014年10月6日 / 望公太 "
疯味英雄,6.8,(61人评分),2085,"
13话 / 2015年9月16日 / 董汪汪 "
疯暴英雄,,,,"
12话 / 2015年7月24日 / 汪小圣 "
疯狂时代,,(少于10人评分),,"
12话 / 2015年7月14日 / 刘小虎 "
疯狂时代 第二季,,,,"
14话 / 2016年5月26日 / 刘小虎 "
疾风无敌银堡垒,7.3,(24人评分),,"
52话 / 1993年4月6日 / アミノテツロー / 矢立肇 / 二宮常雄 "
疾风无敌银堡垒 银光之旗下,,(少于10人评分),,"
5话 / 1994年11月21日 "
"疾風！""木ノ葉学園""伝",,(少于10人评分),,"
2008-02-06 "
痴母,5.0,(34人评分),,"
2话 / 2005年10月14日 "
痴汉许可证,4.7,(93人评分),4560,"
2话 / 2012/11/16 "
痴汉十人队,5.2,(22人评分),,"
5话 / 2004/07/08 "
痴漢物語,6.0,(23人评分),,"
2话 / 2006年8月11日 "
痴漢者トーマス 痴漢道 その一,5.7,(32人评分),,"
1话 / 2004年9月25日 "
痴漢電車,5.9,(38人评分),,"
2003/02/14 "
长瘤子的老爷爷,,(少于10人评分),,"
1话 / 1929年 "
癒してあげルン西遊記,6.2,(74人评分),3053,"
1话 / 2007年02月23日 "
登月之旅,,,,"
1999-12-27 / 胡兆洪 / Manfred Durniok "
登陆思密达星,,,,"
"
白牙传说,,,,"
1话 / 1982 "
白き天使達の輪舞,4.8,(14人评分),,"
2话 / 2002/10/11 / 安本 豪、中曽根 学 "
白夜玲珑,,,,"
HeHe(知音漫客) "
白想这么多,,,,"
34话 / 2015年10月29日 / GADZAD "
白旗の少女 琉子,,,,"
1988-07-21 "
白菜,6.5,(24人评分),,"
2013年07月15日 "
白蛇传,6.4,(11人评分),,"
1958年10月22日 "
白银的意志 ARGEVOLLEN,5.4,(338人评分),4542,"
24话 / 2014年7月3日 "
白雪公主与青蛙王子,,,,"
1996 / 钱运达 / 沈如东 / 伍仲文 "
白雪公主之神秘爸爸,,,,"
1话 / 2015年8月14日 / 赵奔 "
白雪公主和三只小猪,,,,"
1话 / 2016年8月26日 / 莎莉 "
白雪公主传奇,,(少于10人评分),,"
52话 / 1994年4月6日 "
白鲸传说,,(少于10人评分),,"
26话 / 1997年4月9日 "
白鸟丽子,,(少于10人评分),,"
1话 / 1990-04-25 "
白鸟谷,,,,"
2017年 "
白鸽岛,6.9,(36人评分),,"
52话 / 2003年 / 王世加 "
百变猪猪侠,,(少于10人评分),,"
80话 / 2009年 "
百变马丁,,(少于10人评分),,"
52话 / 2015年12月15日 "
百变马丁 第二季,,,,"
26话 / 2017年10月17日 / 张天晓、周磊、贾立 "
百变马丁 第三季,,,,"
26话 / 2018年3月20日 / 张天晓、周磊、贾立 "
百合星人奈绪子 OAD,7.0,(319人评分),2023,"
1话 / 2010年12月18日 / kashmir『百合星人ナオコサン』（『月刊コミック電撃大王』連載） "
百合星人奈绪子 OVA,7.3,(362人评分),1261,"
1话 / 2012年2月15日 / kashmir『百合星人ナオコサン』（『月刊コミック電撃大王』連載） "
百喜夜行 ~わらし~,,(少于10人评分),,"
1话 / 2000/10/25 "
百年孤独,,,,"
"
百日蔷薇,6.8,(199人评分),2378,"
2话 / 2009年5月29日 / 高木秀文 / 稲荷家房之介 / 中野繭子（スタジオライブ） "
百日蔷薇：无仁义的肉球篇,,(少于10人评分),,"
2话 / 2009-05-29 / 高木秀文 "
百日红,7.2,(158人评分),1494,"
1话 / 2015年5月9日 "
百兽王,7.1,(68人评分),1632,"
52话 / 1981年3月4日 / 八手三郎 "
百舌鳥の贄,6.0,(16人评分),,"
1话 / 2003/05/30 "
百花公主,,(少于10人评分),,"
30话 / 2009 "
百花缭乱 SAMURAI AFTER,5.5,(79人评分),4011,"
2话 / 2015年1月23日 "
百花缭乱 SAMURAI GIRLS,6.4,(1036人评分),3587,"
12话 / 2010年10月3日 / KOBUN / すずきあきら「百花缭乱」（HJ文库／Hobby JAPAN） / 宮澤努 "
百花缭乱 SAMURAI BRIDE,6.2,(566人评分),3868,"
12话 / 2013年4月5日 / すずきあきら "
百炼霸王与圣约女武神,,,,"
小林浩輔 / 鷹山誠一 イラスト／ゆきさん（HJ文庫／ホビージャパン刊） "
百鬼,6.5,(27人评分),,"
3话 / 2003/03/28 "
百鸟衣,,,,"
1996 / 陆成法 "
皇帝的新装之圣诞大明星,,,,"
1话 / 2016年1月1日 / 李霞 "
皇霸天下,,,,"
37话 / 2016年10月21日 / 张肖阳 "
皮皮的故事,,,,"
10话 / 1988 / 坚谷 / 孙总青 / 秦宝宜 "
皮皮鲁安全特工队,,,,"
郑渊洁 "
盘瓠传奇,,,,"
26话 / 2017年9月13日 "
盛世妆娘,,,,"
"
监狱学园,7.4,(2465人评分),891,"
12话 / 2015年7月10日 "
监狱学园 OAD,7.1,(376人评分),1707,"
1话 / 2016年3月4日 / 平本アキラ "
监狱战舰,6.4,(128人评分),3067,"
4话 / 2009/05/29 / Lilith "
监督不行届,6.7,(538人评分),2600,"
13话 / 2014年4月3日 / 安野モヨコ "
何时搅了荷包蛋的黄？,6.7,(668人评分),2732,"
4话 / 2014年8月5日 / おおひなたごう "
盲女与狐狸,,(少于10人评分),,"
1982 / 浦家祥 "
直子的热带天使——漂流,,(少于10人评分),,"
1话 / 1985-05-10 "
麟&犀×AI韵律♪,,(少于10人评分),,"
8话 / 2017-08-17 "
直白标题机器人动画,6.9,(106人评分),2029,"
13话 / 2013年2月5日 "
相姦連鎖,4.3,(11人评分),,"
1话 / 2004/09/26 "
相奸游戏,6.3,(74人评分),2863,"
2话 / 2007年8月10日 "
相思,7.0,(46人评分),,"
1话 / 2016年12月23日 / 彭擎政 "
相思相爱笔记本,6.2,(125人评分),3469,"
2话 / 2013年2月22日 / フクダーダ "
相关游戏2,6.5,(35人评分),,"
2话 / 2009/09/11 / BLACK RAINBOW "
盾之勇者成名录,,(少于10人评分),,"
アネコ ユサギ "
眉间尺,,(少于10人评分),,"
1991 / 凌纾 "
看个球,,,,"
17话 / 2017年8月11日 / 鲁鸿彦、方奕聪 "
看门的黑狗,,,,"
1983 / 章超群 "
县立地球防卫军,,(少于10人评分),,"
3话 / 1986 / 早川啓二 "
県立海空高校野球部员山下たろーくん,,(少于10人评分),,"
1话 / 1988 / 芝山努 / こせきこうじ / 山田みちしろ "
STRANGE+ 第二季,6.7,(286人评分),2764,"
12话 / 2014年7月3日 "
真盖塔 世界最后之日,7.9,(283人评分),350,"
13话 / 1998年8月25日 / 川越淳 / 永井豪 "
真盖塔VS新盖塔,6.5,(77人评分),2591,"
4话 / 2000年12月21日 "
真魔神 突击！Z篇,7.5,(118人评分),886,"
26话 / 2009年4月4日 / 今川泰宏 / 永井豪 / 竹内進二 "
真女神转生 恶魔之子,6.2,(42人评分),,"
50话 / 2000年10月7日 / 竹内启雄 / ATLUS "
真女神转生 恶魔之子 光与暗,6.0,(12人评分),,"
52话 / 2002年10月5日 / ATLUS "
真・女神转生 东京默示录,6.5,(29人评分),,"
2话 / 1995年 / 山崎理 / 铃木一也／御祇岛千明 "
真·孔雀王,6.3,(10人评分),,"
2话 / 1994年6月17日 "
真・恋姬无双,6.5,(503人评分),3224,"
12话 / 2009年10月5日 / 中西伸彰 / BaseSon / 大岛美和 "
真・恋姬无双 OVA,6.6,(144人评分),2787,"
1话 / 2010年7月7日 / 中西伸彰 / 大島美和、平塚知哉 "
真・恋姬无双～少女大乱～ OVA,6.6,(68人评分),2453,"
1话 / 2011年2月2日 / 中西伸彰 "
真・恋姬无双～少女大乱～,6.5,(396人评分),3076,"
12话 / 2010年4月1日 / 中西伸彰 / BASESON / 大岛美和 "
真・淫獣学園 La☆BlueGirl,6.1,(17人评分),,"
2话 / 1994/01/28 "
真・燐月,5.5,(69人评分),3974,"
2话 / 2008年11月25日 / マサぷく / Selen "
真・瑠璃色の雪,6.4,(27人评分),,"
4话 / 2000/12/22 "
真・秘湯めぐり,5.5,(130人评分),4269,"
2话 / 2013/08/30 / Potage "
真假李逵,,,,"
1981 / 詹同 "
认真和我恋爱！！,6.1,(1071人评分),4104,"
12话 / 2011年10月1日 / みなとそふと "
真功夫之奥运在我家,,(少于10人评分),,"
2008年10月10日 "
雙面妖精,,(少于10人评分),,"
2话 / 1997-04-21 / 有村しのぶ "
我是真希酱。,6.5,(188人评分),3059,"
4话 / 2012/02/24 "
真拳传说,,,,"
13话 / 1994年10月7日 / 貝澤幸男 "
真救世主传说 北斗神拳 托奇传,7.3,(16人评分),,"
1话 / 2008年3月26日 "
真救世主传说 北斗神拳 尤莉娅传,6.6,(14人评分),,"
1话 / 2007年2月23日 "
真救世主传说 北斗神拳 拉欧传 殉爱之章,7.5,(31人评分),,"
2006年3月11日 / 今村隆寛 / 武論尊、原哲夫 / 荒木伸吾、香川久、佐藤千春、清水貴子 "
真救世主传说 北斗神拳 拉奥传 激斗之章,7.2,(12人评分),,"
2007年4月28日 "
真救世主传说 北斗神拳ZERO 拳四郎传,7.3,(14人评分),,"
2008年10月4日 "
真月谭月姬,6.2,(1143人评分),3933,"
12话 / 2003年10月9日 / 桜美かつし / 奈須きのこ／TYPE-MOON / 小澤郁 "
真版女神探偵 VINUS FILE,5.6,(25人评分),,"
2话 / 2004/02/27 "
真章 梦幻馆 Epilogue,5.9,(150人评分),3919,"
4话 / 2010年4月15日 "
真魔神传,6.1,(20人评分),,"
1话 / 1987年12月10日 "
真魔神英雄传 魔神山篇,6.9,(43人评分),,"
2话 / 1989-08-05 "
眼镜女友,6.6,(124人评分),2528,"
4话 / 2010年11月25日 / TOBI "
着ぐるみ戦隊キルティアン,,(少于10人评分),,"
2话 / 1996-07-26 "
瞳,,(少于10人评分),,"
2011 / 毕荣静 "
瞳孔中的少年 十五少年漂流记,,(少于10人评分),,"
1话 / 1987年10月19日 "
瞳裸,6.2,(17人评分),,"
4话 / 2000/02/28 "
魔卡少女樱 知世的活跃日记,7.1,(200人评分),1610,"
3话 / 2000年5月25日  "
知力丸,,(少于10人评分),,"
2016年11月1日 "
短篇 阿滋漫画大王 THE ANIMATION,5.9,(43人评分),,"
2001年11月22日 / 錦織博 / あずまきよひこ "
黑云与白羽毛,,(少于10人评分),,"
1话 / 1979 "
石影妖漫画譚,,(少于10人评分),,"
3话 / 2012年2月2日 "
石湾陶瓷艺术,,,,"
1964 / 章超群 "
石狮子,,,,"
1984 / 詹同、章超群 "
石田和朝仓,6.2,(405人评分),3727,"
12话 / 2013年1月6日 / ぴっぷや / マサオ / P・E・N "
石膏男孩,6.3,(895人评分),3634,"
12话 / 2016年1月8日 / 宅野誠起 "
沙漠蔷薇,5.3,(11人评分),,"
1话 / 1993年4月25日 / 青木康直 / 新谷かおる "
砂和尚,6.7,(28人评分),,"
24话 / 2004年10月4日 "
砂沙美魔法少女俱乐部,5.7,(13人评分),,"
13话 / 2006年4月13日 "
砂沙美魔法少女俱乐部 第二季,,(少于10人评分),,"
13话 / 2006年10月3日 "
沙漠之海贼！队长汤饭,,,,"
26话 / 2001年8月13日 / 真下耕一 / 谷上俊夫 / 若林厚史、門智昭 "
砍柴姑娘,,(少于10人评分),,"
1959 / 詹同渲 "
砲弾少女ザゼル,,(少于10人评分),,"
2014-09-01 "
破坏魔定光,,(少于10人评分),,"
10话 / 2001年1月17日 / 中平正彦 "
破天荒游戏,6.3,(214人评分),3510,"
10话 / 2008年1月4日 "
破妖之剑 漆黑的魔性,,(少于10人评分),,"
2话 / 1992年12月25日 / 四分一節子 / 前田珠子 / 小林ゆかり "
破灭的Mars,2.2,(31人评分),,"
 1话 / 2005年7月6日 "
破里拳Polimar,,(少于10人评分),,"
26话 / 1974年10月4日 "
破邪大星弹劾凰,6.5,(49人评分),,"
3话 / 1987年9月28日 / 平野俊弘 "
破邪巨星G弹劾凰,4.2,(13人评分),,"
13话 / 2001年4月5日 / 平野俊贵 / 平野俊贵 "
硬派银次郎,,,,"
3话 / 1991-5-22  "
碧湖中的狐狸,5.8,(12人评分),,"
1话 / 2016年8月26日 "
矶部矶兵卫物语,6.5,(79人评分),2700,"
33话 / 2015年12月12日 / まんきゅう / 仲間りょう "
矶部矶兵卫物语 2期,,,,"
2017年3月6日 "
磯部磯兵衛物語 特別映像,,,,"
2016年 "
矶部矶兵卫物语～浮世太辛苦了～,,(少于10人评分),,"
1话 / 2013年12月19日 "
祝福的钟声,5.9,(554人评分),4298,"
12话 / 2010年7月2日 / ウシロシンジ / ういんどみる Oasis / 藤田まり子 "
祝福的钟声 OVA,6.2,(175人评分),3507,"
1话 / 2011年3月30日 "
众神的恶作剧,5.9,(322人评分),4149,"
12话 / 2014年4月5日 "
神明之记,6.3,(31人评分),,"
15话 / 2016年11月24日 / 日野トミー / KT・KONATSU "
神不在的星期天,6.6,(1731人评分),3052,"
13话 / 2013年7月7日 / 入江君人 "
只有神知道的世界,7.3,(3878人评分),1271,"
12话 / 2010年10月6日 / 高柳滋仁 / 若木民喜 / 渡辺明夫 "
只有神知道的世界 四人与偶像,6.8,(934人评分),2487,"
1话 / 2011年9月16日 / 若木民喜 "
只有神知道的世界 天理篇,7.1,(1322人评分),1723,"
2话 / 2012年10月18日 "
只有神知道的世界 女神篇,7.4,(2204人评分),953,"
12话 / 2013年7月8日 / 若木民喜 "
只有神知道的世界II,7.3,(3068人评分),1085,"
12话 / 2011年4月11日 "
神世纪传mars,,(少于10人评分),,"
13话 / 2002年10月31日 / 横山光輝 "
神八剑传,,,,"
26话 / 1999年4月3日 "
神兵小将,5.4,(80人评分),4158,"
52话 / 2007年 "
神兵小将：电影版,,(少于10人评分),,"
2009-10-01 "
神兽金刚,,(少于10人评分),,"
46话 / 2010 "
神厨小福贵,6.3,(72人评分),2944,"
132话 / 2007 "
神奇阿呦,,(少于10人评分),,"
52话 / 2013-12-28 "
神契幻奇谭,,(少于10人评分),,"
24话 / 2017年10月31日 / L.DART "
神州魑魅变,,(少于10人评分),,"
4话 / 1988-12-10 / 出崎哲 / 谷恒生 "
神探威威猫,6.0,(36人评分),,"
320话 / 2003 "
巴哈姆特之怒 GENESIS,7.3,(1594人评分),1143,"
12话 / 2014年10月6日 "
巴哈姆特之怒 GENESIS Short Story,6.8,(126人评分),2219,"
2话 / 2016年12月28日 "
神击的巴哈姆特 VIRGIN SOUL,6.7,(725人评分),2757,"
24话 / 2017年4月7日 "
巴哈姆特之怒 玛娜利亚魔法学院,,(少于10人评分),,"
Cygames "
神明之胄,,(少于10人评分),,"
12话 / 2015年12月2日 / 陳燁 / 肥鱼工作室 "
神明之胄 第二季,,(少于10人评分),,"
12话 / 2017年1月18日 / 陳燁 / 肥鱼工作室 "
神曲のグリモワール THE ANIMATION,5.9,(84人评分),3676,"
2话 / 2014/11/28 "
神曲奏界,5.9,(237人评分),4033,"
12话 / 2007年4月3日 "
神曲奏界Polyphonica crimson S,6.1,(362人评分),3917,"
12话 / 2009年4月4日 / 鈴木利正 / 小原充 "
神的记事本,6.9,(3248人评分),2299,"
12话 / 2011年7月2日 "
元气少女缘结神,7.0,(1554人评分),1993,"
13话 / 2012年10月1日 / 鈴木ジュリエッタ "
元气少女缘结神 OAD,7.0,(333人评分),1858,"
2话 / 2013年8月20日 "
元气少女缘结神◎,7.2,(687人评分),1521,"
12话 / 2015年1月5日 "
元气少女缘结神 新婚篇,7.0,(109人评分),1726,"
1话 / 2016年12月20日 "
元气少女缘结神 过去篇,7.4,(186人评分),1018,"
4话 / 2015年8月20日 "
神样DOLLS,6.8,(1494人评分),2445,"
13话 / 2011年7月5日 / やまむらはじめ "
神样家族,6.3,(120人评分),3140,"
13话 / 2006年5月18日 / 桑島由一 "
神无月的巫女,7.1,(1006人评分),1651,"
12话 / 2004年10月1日 / 柳沢テツヤ / 介錯 / 藤井まき "
神秘的世界,6.5,(13人评分),,"
26话 / 1995年10月6日 / 秋山勝仁 / 中沢一登 "
神秘的世界,5.9,(10人评分),,"
7话 / 1995年5月26日 "
神秘的世界2,,(少于10人评分),,"
4话 / 1997年3月21日 "
神秘之法,1.6,(74人评分),4648,"
2012年10月6日 "
神秘世界历险记,,,,"
1话 / 2012年8月10日(中国大陆) / 王云飞 "
神秘世界历险记2,,,,"
1话 / 2014年8月8日(中国大陆) / 王云飞 "
神笔马良,,(少于10人评分),,"
2014-07-25(中国大陆) "
神笛,,,,"
1997 / 沈寿林 "
神笔,7.1,(182人评分),1760,"
1955年 / 靳夕 / 洪汛涛「神笔马良」 "
神罗万象~天地神明之章~,,(少于10人评分),,"
1话 / 2014年6月29日 "
神脑聪仔,,(少于10人评分),,"
52话 / 1998年 "
神谷通信,6.2,(11人评分),,"
1话 / 2004 "
神雕侠侣III：十六年之约,6.3,(17人评分),,"
26话 / 2007年12月12日 "
神雕侠侣II：襄阳风云,6.4,(20人评分),,"
26话 / 2004年11月13日 "
神雕侠侣I：古墓奇缘,6.4,(70人评分),2716,"
26话 / 2001年10月11日 / 金庸 "
神灵狩,7.0,(360人评分),1940,"
22话 / 2007年10月18日 / 中村隆太郎 / Production I.G、士郎正宗 / 岡真里子 "
神风怪盗贞德,6.8,(312人评分),2464,"
44话 / 1999年2月13日 / 梅澤淳稔 / 種村有菜 / 香川久 "
神马与腰刀,,,,"
1996 / 姚光华 "
神魂合体豪旦那,6.5,(54人评分),2344,"
13话 / 2003年10月1日 / 長岡康史 / 木村貴宏 "
神魂合体豪旦那 第二季,6.9,(36人评分),,"
13话 / 2004年4月5日 "
神魄,,(少于10人评分),,"
52话 / 2013-08 "
神龙拯救队之元气星魂,,(少于10人评分),,"
52话 / 2012年12月1日 "
禁断の病棟 THE ANIMATION,5.9,(119人评分),3887,"
2话 / 2012年9月28日 "
被禁止的启示录：水晶三角,,(少于10人评分),,"
1话 / 1987年7月22日 "
灾祸的真理,,,,"
"
福五鼠之三十六计,,(少于10人评分),,"
36话 / 2008 "
福五鼠之孙子兵法,,(少于10人评分),,"
26话 / 2009 "
福五鼠之战国风云,,(少于10人评分),,"
26话 / 2012 "
福娃之超时空任务,,(少于10人评分),,"
52话 / 2007年11月 "
福娃五连环,,(少于10人评分),,"
54话 / 2008年1月 "
福娃奥运漫游记,,(少于10人评分),,"
100话 / 2008 "
福建工艺新花,,,,"
1965 / 詹同渲 "
禽兽超人,,,,"
12话 / 2015年5月27日 "
禽兽超人之无奸不摧,,,,"
12话 / 2016年7月20日 "
禽兽超人之迷雾围城,,(少于10人评分),,"
12话 / 2017年7月12日 "
我不是说了能力要平均值么,,,,"
FUNA "
我太受欢迎了该怎么办,6.2,(575人评分),3751,"
12话 / 2016年10月6日 "
我不受欢迎，怎么想都是你们的错！,6.9,(3066人评分),2122,"
12话 / 2013年7月8日 / 谷川ニコ "
我不受欢迎，怎么想都是你们的错！ OAD,6.7,(401人评分),2644,"
1话 / 2014年10月22日 / 谷川ニコ "
私が虜になって犯る,4.3,(53人评分),4482,"
2话 / 2015/09/18 "
长腿叔叔,7.2,(13人评分),,"
40话 / 1990年1月14日 "
我不知道的妻子的面貌,5.8,(52人评分),3447,"
1话 / 2010/01/29 / アイル "
"私は, 快楽依存症",4.7,(59人评分),4394,"
2话 / 2016/02/26 "
私立荒矶高等学校生徒会执行部,6.5,(19人评分),,"
2话 / 2002年3月29日 / 佐藤真人 / 峰仓和也 / 堀内博之 "
种树,,(少于10人评分),,"
1990 / 浦家祥 "
科学冒険隊タンサー5,,,,"
34话 / 1979-07-27 "
科学小飞侠,7.4,(10人评分),,"
105话 / 1972年10月1日 "
科学小飞侠 剧场版,,(少于10人评分),,"
1978年7月15日 "
科学小飞侠F,,(少于10人评分),,"
48话 / 1979年10月7日 / 吉田竜夫（連載誌 - 『てれびくん』、『小学館学習雑誌』） "
科学小飞侠II,,(少于10人评分),,"
52话 / 1978年10月1日 / 吉田竜夫（連載誌 - 『てれびくん』[、『小学館学習雑誌』） "
雷鸟2086,,,,"
24话 / 1982年4月17日（日本）、1982年5月1日（英国） / 早田光茂、宇田川一彦 "
秒速5厘米,8.2,(7787人评分),112,"
3话 / 2007年3月3日 / 新海誠 / 西村貴世 "
秘境探险,5.8,(25人评分),,"
4话 / 1995年 "
秘密 ～The Revelation～,6.6,(134人评分),2612,"
26话 / 2008年4月8日 / 青山弘 / 清水玲子 "
秘密結社 鷹の爪 GT,,,,"
47话 / 2016年4月8日 "
秘密結社 鷹の爪 THE MOVIE ~総統は二度死ぬ~,,,,"
2007年3月15日 "
秘密结社 鹰之爪NEO,,(少于10人评分),,"
12话 / 2012年4月6日 "
秘密结社 鹰之爪 DO,,,,"
38话 / 2015-04-03 "
秘密结社 鹰之爪 EX,,,,"
38话 / 2014-04-11 "
秘密结社 鹰之爪 MAX,,,,"
38话 / 2013-04-05 "
秘密结社鹰之爪 第二季,,,,"
12话 / 2009-10-06 / FROGMAN / FROGMAN "
秘封活动记录　～ The Sealed Esoteric History.,7.6,(47人评分),,"
-序- 中文版：2014年11月15日、-序- 日文版：2014年11月24日、-月- 日文版：2015年12月30日等 "
秘书课秘蜜情事,5.7,(76人评分),3835,"
1话 / 2012年5月25日 / 春輝 "
秘汤,6.7,(212人评分),2673,"
1话 / 2006/03/24 "
秘湯めぐり 隠れ湯,6.1,(130人评分),3597,"
2话 / 2010/12/03 "
秘湯めぐり 隠れ湯 舞桜編,5.7,(161人评分),4199,"
2话 / 2013/02/02 "
秦侠,,,,"
2018年下半年 / 火山研、灯龙NEKO、夜咏星 "
秦时明月之万里长城,7.1,(338人评分),1593,"
37话 / 2012年09月30日 / 沈乐平 / 温世仁 "
秦时明月之医者入世,5.1,(16人评分),,"
1话 / 2017年10月5日 / 李金滨 / 王伟(月光下的雾凌花) "
秦时明月之君临天下,6.5,(155人评分),2858,"
75话 / 2014年12月25日 / 沈乐平 / 温世仁 "
秦时明月之夜尽天明,7.2,(542人评分),1356,"
18话 / 2008年7月17日 / 沈乐平 / 温世仁 "
秦时明月之帝子降兮,6.3,(68人评分),2955,"
1话 / 2015年2月13日 "
秦时明月之沧海横流,,,,"
"
秦时明月之特别篇罗生堂下,6.0,(75人评分),3491,"
1话 / 2014年8月13日 "
秦时明月之百步飞剑,7.1,(521人评分),1787,"
10话 / 2007年2月14日 / 沈乐平 / 温世仁 "
秦时明月之笑闯江湖,,(少于10人评分),,"
52话 / 2010年 / 陈志宏 / 唐宏宁、金蕾、王媛 "
秦时明月之笑闯江湖 第二部,,(少于10人评分),,"
52话 / 2012年 / 陈志宏 / 唐宏宁、金蕾、王媛 "
秦时明月之诸子百家,7.4,(546人评分),1077,"
34话 / 2010年6月23日 / 沈乐平 / 温世仁 "
秦时明月大电影之龙腾万里,5.4,(112人评分),4328,"
2014年8月8日 / 沈乐平 / 温世仁 "
秦汉英雄传,,(少于10人评分),,"
52话 / 2011-01-12 "
积木鸡,,(少于10人评分),,"
1话 / 1998年 "
积高侠与阿里巴巴之荣耀,,,,"
52话 / 2017年3月29日 / 侯绮琪、洪浩天 "
穴の奥のいい秘部,4.6,(47人评分),,"
2话 / 2014/12/12 "
爱经，究极的做爱冒险,,(少于10人评分),,"
1话 / 1992年4月24日 "
超级美味厨师,,(少于10人评分),,"
1话 / 1990年12月1日 "
究极超人R,,(少于10人评分),,"
1话 / 1991 / 知吹爱弓 "
空,,(少于10人评分),,"
2013年6月 / 夏扬 / 邓小南 / 牛悦 / 王天舒 "
空之境界,7.6,(1282人评分),667,"
13话 / 2013年7月5日 "
空之境界 Remix,7.5,(393人评分),749,"
1话 / 2009年3月14日 "
空之境界 未来福音,7.9,(2025人评分),327,"
2013年9月28日 / 奈須きのこ "
空之境界 未来福音 extra chorus,7.8,(1476人评分),395,"
2013年9月28日 "
空之境界 第一章 俯瞰风景,8.0,(4451人评分),195,"
1话 / 2007年12月1日 / あおきえい "
空之境界 第七章 杀人考察（后）,8.1,(3788人评分),122,"
1话 / 2009年8月8日 / 瀧沢進介 / 奈須きのこ / 須藤友徳、高橋タクロヲ、小船井充 "
空之境界 第三章 痛觉残留,8.0,(4131人评分),179,"
1话 / 2008年2月9日 / 小船井充 "
空之境界 第二章 杀人考察（前）,7.9,(3979人评分),264,"
1话 / 2007年12月29日 / 野中卓也 / 奈須きのこ / 須藤友徳 "
空之境界 第五章 矛盾螺旋,8.3,(4533人评分),54,"
1话 / 2008年8月16日 / 平尾隆之 / 奈須きのこ "
空之境界 第六章 忘却录音,7.6,(3275人评分),670,"
1话 / 2008年12月20日 / 三浦貴博 / 奈須きのこ / 須藤友徳 "
空之境界 第四章 伽蓝之洞,7.9,(3790人评分),312,"
1话 / 2008年5月24日 / 滝口禎一 / 奈須きのこ "
空之境界 终章 空之境界,7.5,(2431人评分),748,"
1话 / 2010年12月18日 / 奈須きのこ "
桃太郎空中冒险记,,(少于10人评分),,"
1话 / 1931-10-01 "
仰望天空的少女瞳中的世界,5.8,(540人评分),4376,"
9话 / 2009年1月13日 / 木上益治 / 荒谷朋恵 "
空中秋千,7.6,(486人评分),610,"
11话 / 2009年10月15日 / 中村健治 / 奥田英朗『イン・ザ・プール』、『空中ブランコ』、『町長選挙』 / 橋本敬史 "
天行九歌之空山鸟语,7.0,(115人评分),1850,"
3话 / 2014年5月1日 / 沈乐平 / 温世仁 "
幻想机械之破坏的发明,,,,"
2002年10月2日 "
空想的飞行机械们,,,,"
2002年10月2日 "
超时空少年,7.0,(10人评分),,"
50话 / 1995年1月8日 / 広井王子、芦田豊雄 "
空战魔导士候补生的教官,4.6,(563人评分),4638,"
12话 / 2015年7月8日 / 諸星悠 "
空战魔导士候补生的教官 OAD,5.3,(65人评分),4062,"
1话 / 2016年3月9日 / 諸星悠 "
空手傻瓜一代,,(少于10人评分),,"
47话 / 1973年10月3日 "
空海物語,,(少于10人评分),,"
1话 / 2012年7月8日 "
飞天幽灵船,5.5,(10人评分),,"
1969年7月20日 / 石森章太郎 "
飞天都市计划,6.1,(32人评分),,"
1话 / 2005年9月10日 "
穿越火线,,,,"
"
轰天突击队,,(少于10人评分),,"
25话 / 1998-10-03 "
窓視相愛 ～純愛メロウより～,4.9,(63人评分),4353,"
1话 / 2013/01/18 / Jun "
窗口中的猫和鱼,,(少于10人评分),,"
1话 / 2009年4月 / 徐悦姝 "
立食师列传,6.8,(66人评分),2042,"
2006年4月8日 / 押井守 / 押井守 "
立花馆恋爱三角铃,5.8,(44人评分),,"
12话 / 2018年4月3日 / merryhachi（一迅社刊「コミック百合姫」連載） / 花井柚都子 "
龙世纪,,(少于10人评分),,"
2话 / 1988-10-26 / 福本潔 "
龙机传承,,(少于10人评分),,"
3话 / 1997年7月25日 "
章鱼哥,,(少于10人评分),,"
2014 "
