text,rate,number,rank,inform_tip 
浪漫冒险,5.9,(15人评分),,"
1话 / 2017年2月25日 "
巨乳令嬢MC学園,5.2,(82人评分),4281,"
2话 / 2017/02/24 / 巨乳令嬢ＭＣ学園（ルネ） "
漆黒のシャガ THE ANIMATION,7.6,(292人评分),699,"
3话 / 2017/02/24 "
ヌキどきッ！Revolution◆ 〜天使と悪魔の搾精バトル〜,4.1,(90人评分),4614,"
4话 / 2017-02-24 / 股野龍三 / 石原恵 "
アイドル強制操作～女を思いのままに操る悪魔のスマートフォン,2.4,(40人评分),,"
2话 / 2017/02/24 "
悠悠式 OVA,7.1,(104人评分),1640,"
1话 / 2017年2月22日 / かおり / 三上小又 / 伊藤晋之 "
悠悠式 OVA,7.1,(104人评分),1640,"
1话 / 2017年2月22日 / かおり / 三上小又 / 伊藤晋之 "
春に澄む少年,,(少于10人评分),,"
2017-02-19 "
龙的牙医,7.5,(1234人评分),747,"
2话 / 2017年2月18日 / 鶴巻和哉 / 舞城王太郎 / 井関修一 "
刀剑神域：序列之争,7.0,(1684人评分),1910,"
1话 / 2017年2月18日 / 伊藤智彦 / 川原礫 "
大世界,6.6,(17人评分),,"
2017年2月17日 / 刘健 "
冰箱里的企鹅,,(少于10人评分),,"
1话 / 2017年2月14日 / 槐佳佳 / 陈谌 "
卡地卡哇寺,,,,"
1话 / 2017年2月14日 "
阿狸梦之岛·30条命,,,,"
1话 / 2017年2月14日 "
嫁人就嫁灰太狼,,(少于10人评分),,"
24话 / 2017年2月14日 / 廖锦聪 "
锁链战记～赫克瑟塔斯之光～ 第3章,6.1,(67人评分),3266,"
2017年2月11日 "
青鬼 剧场版,4.9,(30人评分),,"
2017年2月11日 / noprops "
三只兔子,,,,"
26话 / 2017年2月10日 / 何剑虹、章成雷、金鑫 "
乐高蝙蝠侠大电影,7.6,(53人评分),911,"
2017年2月10日 / Chris McKay "
苍蓝雷霆：刚巴尔特,5.3,(16人评分),,"
1话 / 2017年2月9日 "
少年锦衣卫,6.8,(123人评分),2250,"
13话 / 2017年2月9日 / 谢丹 "
暴走恐怖故事 第五季 诡闻秘案,,,,"
24话 / 2017年2月7日 / 笔巴哥(小伟) "
初恋Monster OAD,,(少于10人评分),,"
1话 / 2017年2月7日 / 日吉丸晃 "
レズ忍 くのいち色技忍法帳 前編,,(少于10人评分),,"
2017-02-07 "
萤火奇兵,,,,"
1话 / 2017年2月5日 / 邓伟锋 "
KiraKira☆光之美少女 A La Mode,6.2,(79人评分),3101,"
49话 / 2017年2月5日 / 貝澤幸男、暮田公平 / 東堂いづみ / 井野真理恵 "
甜心格格 第三季,,,,"
26话 / 2017年2月4日 "
"Wake Up, Girl ZOO！从台湾GO！",,(少于10人评分),,"
1话 / 2017-02-04 "
鲁邦三世 血烟的石川五右卫门,7.5,(179人评分),952,"
2017年2月4日 "
桃色望遠鏡 Anime Edition,4.5,(53人评分),4428,"
1话 / 2017/02/03 "
グリーン・アイズ -姉キュン！より- THE ANIMATION,5.3,(66人评分),4121,"
1话 / 2017/02/03 / 柚木N' "
虐杀器官,7.0,(363人评分),1915,"
1话 / 2017年2月3日 / 村瀬修功 / 伊藤計劃（早川書房刊） "
氰化欢乐秀,,(少于10人评分),,"
10话 / 2017年2月2日 "
芭比之游戏英雄,,,,"
2017-02-01 "
ゴーちゃん。～モコとちんじゅうの森の仲間たち～,,,,"
2017年1月29日 / やすみ哲夫 "
熊出没·奇幻空间,,(少于10人评分),,"
1话 / 2017年1月28日 / 丁亮 "
花园派对,,(少于10人评分),,"
2017-01-28(昂热电影节) / Victor Caire、Gabriel Grapperon、Vincent Bayoux、Théophile Dufresne、Lucas Navarro、Florian Babikian "
黒子のバスケ FAN DISC ～これから何度でも～,,(少于10人评分),,"
1话 / 2017年1月27日 "
勇者大战魔物娘,4.8,(60人评分),4366,"
2话 / 2017-01-27 "
超能小星探,,,,"
52话 / 2017年1月27日 "
玉家典当铺,6.4,(67人评分),2792,"
6话 / 2017年1月27日 / S子 / キレジ / A.O / 月見堂 "
SAKURA Internet 新生,,(少于10人评分),,"
4话 / 2017年1月26日 "
A站药丸,4.9,(35人评分),,"
1话 / 2017年1月26日 "
黑暗正义联盟,5.6,(13人评分),,"
2017年1月24日 / Jay Oliva / DC Comics, Inc "
がんがんがんこちゃん,,(少于10人评分),,"
10话 / 2017年1月23日 / 依田伸隆 / 竹田睦美 "
告诉我！辣妹子酱 OAD,6.6,(173人评分),2712,"
1话 / 2017年1月23日 / 鈴木健也 『おしえて！ギャル子ちゃん』／KADOKAWA刊 "
黑执事 豪华客船篇,7.0,(141人评分),1864,"
2017年1月21日 / 阿部記之 / 枢やな (掲載 月刊「Gファンタジー」スクウェア・エニックス刊) / 芝美奈子 "
BanG Dream!,6.2,(364人评分),3726,"
13话 / 2017年1月21日 / ISSEN(オー・エル・エム+ブシロード) / 仁多マツコ "
战神金刚：传奇的保护神 第二季,,(少于10人评分),,"
13话 / 2017年1月20日 "
蛋计划,,,,"
2017年1月20日 / 李扬武 "
神明之胄 第二季,,(少于10人评分),,"
12话 / 2017年1月18日 / 陳燁 / 肥鱼工作室 "
暗芝居 第四季,5.5,(223人评分),4434,"
13话 / 2017年1月15日 / 兼子昌也 (ILCA) "
锁链战记～赫克瑟塔斯之光～ 第2章,6.2,(77人评分),3188,"
2017年1月14日 "
Rewrite 第二季,6.4,(1025人评分),3448,"
11话 / 2017年1月14日 / 天衝 / Visual Art's / Key / 野中正幸 "
Rewrite 第二季,6.4,(1025人评分),3448,"
11话 / 2017年1月14日 / 天衝 / Visual Art's / Key / 野中正幸 "
大卫贝肯之倒霉特工熊,,(少于10人评分),,"
2017年1月13日 "
超能龙骑侠,,,,"
2017年1月13日 / 刘可欣 "
逗逗迪迪之美梦年年,,,,"
2017年1月13日 / 王龙波、路锦明 "
前方高能之滑稽,,(少于10人评分),,"
8话 / 2017年1月13日 "
超级恋人 第二季,6.6,(143人评分),2684,"
10话 / 2017年1月12日 "
MARGINAL#4 从KISS开始创造Big Bang,5.8,(44人评分),,"
12话 / 2017年1月12日 / 鈴木健太郎 / Rejet "
人渣的本愿,6.6,(1813人评分),3098,"
12话 / 2017年1月12日 "
超级弹丸论破2.5 狛枝凪斗与世界的破坏者,6.2,(265人评分),3644,"
1话 / 2017年1月12日 "
超游世界,4.6,(17人评分),,"
20话 / 2017年1月12日 / 辻初樹 / 呆呆龙、轩、漫丑丑(龙轩动漫) / 紺之さとひ "
为美好的世界献上祝福！ 第二季,7.5,(2583人评分),843,"
10话 / 2017年1月11日 / 暁なつめ "
混沌子,5.6,(817人评分),4498,"
12话 / 2017年1月11日 / 神保昌登 / 志倉千代丸／MAGES.／CHIYOMARU STUDIO "
One Room,6.5,(939人评分),3372,"
12话 / 2017年1月11日 / 奥田泰弘 "
小林家的龙女仆,7.3,(3793人评分),1202,"
13话 / 2017年1月11日 / 武本康弘 / クール教信者（双葉社「月刊アクション」連載中） / 門脇未来 "
Piacevole～我的意大利料理～,5.5,(71人评分),3981,"
12话 / 2017年1月11日 / 桜井弘明 / Nab_At（渡辺敦子）「ピアシェーヴォレ！ ～piacevole～」 / 渡辺敦子 "
杰夫与外星人,,(少于10人评分),,"
10话 / 2017-01-11 "
Hand Shakers,4.0,(563人评分),4645,"
12话 / 2017年1月10日 / 鈴木信吾・金澤洪充 / GoHands×Frontier Works×KADOKAWA "
兽娘动物园,7.9,(2275人评分),290,"
12话 / 2017年1月10日 / たつき / けものフレンズプロジェクト "
ACCA13区监察课,7.3,(1143人评分),1210,"
12话 / 2017年1月10日 / 夏目真悟 / オノ・ナツメ "
无畏战士 第三季,,(少于10人评分),,"
6话 / 2017年1月10日 "
飙速宅男 新世代,7.1,(188人评分),1715,"
25话 / 2017年1月9日 / 鍋島修 / 渡辺航（週刊少年チャンピオン） "
喜羊羊与灰太狼之深海历险记,,(少于10人评分),,"
60话 / 2017年1月9日 "
珈百璃的堕落,7.0,(2286人评分),1977,"
14话 / 2017年1月9日 "
新撰组镇魂歌 二分之一,5.4,(48人评分),,"
12话 / 2017年1月9日 / 橋本エイジ・梅村真也 "
珈百璃的堕落,7.0,(2286人评分),1977,"
14话 / 2017年1月9日 "
新撰组镇魂歌 二分之一,5.4,(48人评分),,"
12话 / 2017年1月9日 / 橋本エイジ・梅村真也 "
情热传说 the X 第二季,6.2,(593人评分),3810,"
13话 / 2017年1月8日 "
动物巴士,,,,"
12话 / 2017年1月8日 / 渡辺誠之 "
锁链之黑王来啦！！,5.4,(25人评分),,"
12话 / 2017年1月8日 "
小魔女学园,7.6,(2622人评分),553,"
25话 / 2017年1月8日 / 吉成曜 / TRIGGER／吉成曜 "
猫咪日常,6.3,(508人评分),3621,"
12话 / 2017年1月8日 / 平池芳正 / たらばがに / 大島美和 "
偶像事变,5.2,(166人评分),4502,"
12话 / 2017年1月8日 / 吉田大輔 / 石井舞 "
银魂.,7.5,(573人评分),840,"
12话 / 2017年1月8日 / 空知英秋 "
宇宙警探elDLIVE,5.5,(141人评分),4301,"
12话 / 2017年1月8日 / 天野明 "
锁链战记～赫克瑟塔斯之光～,6.0,(249人评分),3938,"
12话 / 2017年1月7日 "
灵契,5.4,(12人评分),,"
10话 / 2017年1月7日 / 瓶子 (テンセントアニメ連載) "
猪猪侠之英雄猪少年,,,,"
2017年1月7日 / 陆锦明、钟裕 "
亚人酱有话要说,7.0,(950人评分),2088,"
13话 / 2017年1月7日 / 安藤良 / ペトス（講談社「ヤングマガジンサード」連載） "
斗破苍穹,4.2,(139人评分),4625,"
12话 / 2017年1月7日 / 天蚕土豆 "
斗破苍穹 Q版小剧场,5.1,(16人评分),,"
12话 / 2017年1月7日 "
甲铁城的卡巴内利 总集篇 后篇 燃烧的生命,5.1,(14人评分),,"
2017年1月7日 "
辛巴达与美人鱼公主,,,,"
2017年1月7日 / 李霞 "
青之驱魔师 京都不净王篇,6.6,(483人评分),3024,"
12话 / 2017年1月6日 / 初見浩一 / 加藤和恵 "
Forest Fairy Five,,,,"
2017年1月6日 "
从前有座灵剑山 第二季,5.4,(158人评分),4413,"
12话 / 2017年1月6日 / 西澤晋 / 柳野龍男 "
サグラレ堕メ THE ANIMATION,4.9,(81人评分),4429,"
1话 / 2017/01/06 "
南镰仓高校女子自行车社,6.0,(128人评分),3708,"
12话 / 2017年1月6日 "
昭和元禄落语心中 -助六再临篇-,8.4,(698人评分),59,"
12话 / 2017年1月6日 / 畠山守(小俣真一) / 雲田はるこ「昭和元禄落語心中」（講談社「ITAN」連載） "
Schoolgirl Strikers,5.1,(139人评分),4539,"
13话 / 2017年1月6日 / 錦織博 "
迷你幼女战记,6.4,(127人评分),3080,"
13话 / 2017年1月6日 "
幼女战记,7.2,(1086人评分),1428,"
12话 / 2017年1月6日 / カルロ・ゼン "
伤物语III 冷血篇,8.1,(1046人评分),175,"
1话 / 2017年1月6日 "
风夏,5.6,(734人评分),4518,"
12话 / 2017年1月6日 / 瀬尾公治 "
Urara迷路帖,6.7,(1335人评分),2765,"
12话 / 2017年1月5日 "
政宗君的复仇,6.1,(1358人评分),4116,"
12话 / 2017年1月5日 / 湊未來 / 竹岡葉月・Tiv "
清恋,6.4,(1213人评分),3595,"
12话 / 2017年1月5日 "
秋叶原之旅,6.5,(801人评分),3170,"
13话 / 2017年1月4日 / 博史池畠 / ACQUIRE / 満田一 "
黑白来看守所 第二季,6.1,(173人评分),3728,"
12话 / 2017年1月4日 "
漫研部~Surgical Friends~,6.7,(147人评分),2476,"
12话 / 2017年1月3日 / ちょぼらうにょぽみ "
超·少年侦探团NEO,5.4,(39人评分),,"
13话 / 2017年1月2日 / 大宮一仁 / 天野喜孝 "
鹿精灵,,,,"
52话 / 2017年1月1日 / 高嵩、蒋浙龙、王志刚 "
超级恋人 OAD,6.1,(17人评分),,"
2话 / 2017年1月1日 / あべ美幸 "
Fate/Grand Order -First Order-,5.9,(1188人评分),4267,"
1话 / 2016年12月31日 / 難波日登志 "
侦探歌剧 少女福尔摩斯 派对之夜,7.1,(62人评分),1618,"
1话 / 2016年12月31日 "
伪娘♂配送,4.4,(47人评分),,"
1话 / 2016年12月31日 / よし天 / よし天 "
雾山五行,,(少于10人评分),,"
1话 / 2016年12月31日 / 林魂 "
甲铁城的卡巴内利 总集篇 前篇 聚光,4.8,(11人评分),,"
2016年12月31日 "
六心公主,4.8,(36人评分),,"
2话 / 2016年12月30日 / 村上隆 / mebae "
第十一届东方M-1漫才大赛,7.8,(29人评分),,"
1话 / 2016年12月29日（C91） "
菊叔5岁画,,(少于10人评分),,"
41话 / 2016年12月29日 / 林德祥 / 菊花叔 "
幻想万华镜 永夜异变之章,7.2,(150人评分),1422,"
4话 / 2016年12月29日 "
能力有限公司,,(少于10人评分),,"
12话 / 2016年12月28日 / 灰楼、海妖 "
巴哈姆特之怒 GENESIS Short Story,6.8,(126人评分),2219,"
2话 / 2016年12月28日 "
ハルの虹の葬式,,(少于10人评分),,"
2016-12-27 "
哈喽！葡星人,,,,"
26话 / 2016年12月26日 / 刘思蜀、张智玮 "
反叛的童谣,,(少于10人评分),,"
2016-12-26(英国) / Jan Lachauer、Jakob Schuh、Bin-Han To "
东郭小节,,(少于10人评分),,"
15话 / 2016年12月26日 / 廖礼让 / OPARON(观山海) "
重力眩晕 序章,6.1,(117人评分),3489,"
1话 / 2016年12月25日 / 池田由美 "
悟空圣诞奇遇记,,,,"
1话 / 2016年12月24日 / 殷玉麒 "
POP IN Q,6.0,(94人评分),3580,"
1话 / 2016年12月23日 "
杀老师Quest,6.7,(234人评分),2576,"
12话 / 2016年12月23日 / 松井優征・青戸成 "
催眠クラス～女子全員、知らないうちに妊娠してました～,4.4,(61人评分),4519,"
2话 / 2016/12/23 "
巨怪猎人,,,,"
26话 / 2016年12月23日 "
相思,7.0,(46人评分),,"
1话 / 2016年12月23日 / 彭擎政 "
对魔忍阿莎姬3,5.5,(71人评分),4023,"
2话 / 2016/12/23 / 笠原慎平 / ふるせまゆ "
封印者：黑羊篇,,(少于10人评分),,"
12话 / 2016年12月23日 / Jo Gyeong-hun / Naddic Games "
働くオトナの恋愛事情 THE ANIMATION,5.1,(75人评分),4309,"
1话 / 2016年12月22日 / 荒木英樹 "
TRICKSTER -来自江户川乱步「少年侦探团」- OVA EPISODE 00,,(少于10人评分),,"
2话 / 2016年12月22日 "
Trick or Alice,,,,"
1话 / 2016年12月22日 "
歌唱秀,7.2,(53人评分),1349,"
1话 / 2016年12月21日 / Garth Jennings "
枪灵计划,,(少于10人评分),,"
12话 / 2016年12月20日 / 吴华隆 "
元气少女缘结神 新婚篇,7.0,(109人评分),1726,"
1话 / 2016年12月20日 "
妖怪手表 飞翔鲸鱼与两个世界的冒险喵,,(少于10人评分),,"
2016年12月17日 "
喜欢上你的那个瞬间。～告白实行委员会～,6.5,(177人评分),2883,"
2016-12-17 "
灵域 第四季,,(少于10人评分),,"
12话 / 2016年12月15日 "
一禅小和尚,,,,"
26话 / 2016-12-15 "
了不起的菲丽西,6.0,(11人评分),,"
2016年12月14日 / Eric Summer / Éric Warin "
阿松 赛马轶事,6.9,(139人评分),2003,"
1话 / 2016年12月12日 "
艾尔之光：艾尔圣女,,(少于10人评分),,"
12话 / 2016年12月10日 / 김동준 "
怪物弹珠 THE MOVIE 前往起始之地,,(少于10人评分),,"
2016年12月10日 "
名侦探柯南 Episode“ONE” 变小的名侦探,7.1,(182人评分),1637,"
1话 / 2016年12月9日 / 山本泰一郎 / 青山剛昌 / 須藤昌朋 "
闪电宅急送,,,,"
10话 / 2016年12月9日 "
比基尼勇士 OVA,6.4,(93人评分),2926,"
3话 / 2016年12月7日 / 葛谷直行 / 「ビキニ・ウォリアーズ」ホビージャパン "
期待在地下城邂逅有错吗 OVA,6.5,(280人评分),3163,"
1话 / 2016年12月7日 "
画江湖之杯莫停,5.9,(21人评分),,"
40话 / 2016年12月7日 "
コチンPa! 第二期,,(少于10人评分),,"
24话 / 2016年12月6日 "
刃牙道 OAD,4.4,(17人评分),,"
1话 / 2016年12月6日 "
ななにんのあやかし-ちみちみ魍魎!! 現代物語-,,,,"
8话 / 2016年12月5日 "
锁链战记～赫克瑟塔斯之光～ 第1章,6.3,(115人评分),3126,"
2016年12月3日 "
黑子的篮球 Winter Cup总集篇 ～大门的另一边～,5.7,(23人评分),,"
2016年12月3日 / 藤巻忠俊 "
えっちな身体測定 Anime Edition,3.8,(43人评分),,"
1话 / 2016/12/02 "
天地无用! 魉皇鬼 第4期,6.6,(11人评分),,"
4话 / 2016年11月30日 / 高橋英俊 "
女生宿舍日常,6.2,(14人评分),,"
12话 / 2016年11月30日 / 张蒙蒙、唐少、魏尧、郝明竹、林浩然 "
艾莲娜公主与阿瓦洛王国之谜,,(少于10人评分),,"
2016-11-27 "
舰队Collection 剧场版,6.1,(432人评分),4039,"
1话 / 2016年11月26日 / DMM.com、KADOKAWA GAMES(角川ゲームス) "
Justice League Action Season 1,,(少于10人评分),,"
52话 / 2016年11月26日 "
PRETTY×CATION 2 THE ANIMATION,6.6,(114人评分),2710,"
2话 / 2016/11/25 / 雷火剣 / hibiki works "
兽王争锋,,(少于10人评分),,"
26话 / 2016年11月25日 "
暗杀教室 第二季 课外授课篇,6.7,(168人评分),2363,"
8话 / 2016年11月25日 / 松井優征 "
僕らのセックス,4.0,(40人评分),,"
2话 / 2016/11/25 "
僕らのセックス,4.0,(40人评分),,"
2话 / 2016/11/25 "
八尺八話快樂巡り～異形怪奇譚～ THE ANIMATION,5.3,(100人评分),4326,"
2话 / 2016/11/25 "
君の魔名はリナ・ウィッチ アイドルのファミリア,5.7,(69人评分),3733,"
2016/11/25 / 雷火剣 / 鈴木貴人 "
钢甲小龙侠,,,,"
52话 / 2016年11月24日 / 王克勤、韩宝路 "
神明之记,6.3,(31人评分),,"
15话 / 2016年11月24日 / 日野トミー / KT・KONATSU "
内部运作,,(少于10人评分),,"
2016年11月23日 / Leonardo Matsuda "
越冬的露易丝,,,,"
2016-11-23(法国) "
噬血狂袭 II,6.6,(328人评分),2811,"
8话 / 2016年11月23日 "
海洋奇缘,7.2,(109人评分),1479,"
1话 / 2016年11月23日 / Ron Clements / John Musker "
好孩子的历史动画：大大的萝卜,6.4,(14人评分),,"
1话 / 2016年11月23日 "
英雄解体,6.1,(61人评分),3112,"
1话 / 2016年11月23日 / 黒柳トシマサ / 小山恭平 "
Lastman,8.2,(13人评分),,"
26话 / 2016-11-22 "
森巴幸福岛,,,,"
52话 / 2016年11月21日 / 刘骏 "
暗杀教室 365天的时间,6.3,(91人评分),2997,"
2016年11月19日 "
橘色奇迹 -未来-,6.2,(47人评分),,"
1话 / 2016年11月18日 / 高野苺 (双葉社「月刊アクション」連載) "
Don't be Afraid -Biohazard×L'Arc-en-Ciel on PlayStation VR-,,(少于10人评分),,"
2016年11月17日 "
精灵宝可梦 太阳&月亮,7.5,(206人评分),833,"
2016年11月17日 "
中古碟店的女店员X,5.8,(12人评分),,"
1话 / 2016年11月13日 / ベルゲン / 窓ハルカ 「中古ビデオ屋の女店員 X」 (週刊少年チャンピオン・秋田書店) / 鳥山冬美 "
巴啦啦小魔仙之飞越彩灵堡 精灵俐俐篇,,(少于10人评分),,"
26话 / 2016年11月13日 / 陈韩子、耿爽、陈永成 "
