text,rate,number,rank,inform_tip 
名侦探柯南 世纪末的魔术师,7.3,(1643人评分),1296,"
1话 / 1999年4月17日 / こだま兼嗣 / 青山剛昌 / 須藤昌朋 "
科学小飞侠Crowds insight,7.3,(443人评分),1297,"
12话 / 2015年7月5日 "
绝爱,7.3,(197人评分),1298,"
3话 / 1992年7月29日 / 尾崎南 "
星舰驾驶员,7.3,(165人评分),1299,"
13话 / 2005年1月5日 "
三眼神童,7.3,(293人评分),1300,"
48话 / 1990年10月18日 / うえだひでひと / 手塚治虫 / 宇田川一彦 "
恋爱暴君,7.3,(475人评分),1301,"
2话 / 2010年6月25日 / 川久保圭史 / 高永ひなこ（海王社／GUSH COMICS） / 広田知子 "
柯赛特的肖像,7.2,(580人评分),1302,"
3话 / 2004年5月26日 / 新房昭之 "
剧场版∀高达I 地球光,7.3,(139人评分),1303,"
2002年2月9日 / 富野由悠季 "
鸭子生活,7.3,(257人评分),1304,"
40话 / 2013年4月7日 / マツダユカ "
亚人 -冲突-,7.3,(160人评分),1305,"
1话 / 2016年5月6日 "
我的妹妹哪有这么可爱！,7.2,(6195人评分),1306,"
16话 / 2010年10月3日 / 神戸洋行 / 伏見つかさ / 織田広之 "
乐高大电影,7.3,(98人评分),1307,"
1话 / 2014-02-07(美国) / 菲尔·罗德 / 克里斯托弗·米勒 "
CLAMP仙境,7.3,(61人评分),1308,"
2话 / 1994年11月21日 "
超级无敌掌门狗之世纪大骗兔,7.3,(79人评分),1309,"
2005年10月14日 / Nick Park / Steve BOX "
花丸幼稚园,7.2,(1521人评分),1310,"
12话 / 2010年1月10日 / 水島精二 / 勇人 / 大塚舞 "
天堂餐馆,7.3,(368人评分),1311,"
11话 / 2009年4月8日 / 加瀬充子 / オノ・ナツメ "
剧场版 超时空要塞F 恋离飞翼,7.2,(943人评分),1312,"
2011年2月26日 / 河森正治 / 河森正治 "
四驱兄弟WGP,7.3,(486人评分),1313,"
51话 / 1997年1月6日 "
甜甜私房猫 OAD,7.3,(56人评分),1314,"
1话 / 2010年4月23日 / 增原光幸 "
黑美 动画制作进行,7.3,(164人评分),1315,"
2话 / 2002年9月25日 / 大地丙太郎 "
大雄与龙之骑士,7.3,(153人评分),1316,"
1987年3月14日 "
大雄的大魔境,7.3,(143人评分),1317,"
1话 / 1982年3月13日 "
寒蝉鸣泣之时 礼,7.2,(1817人评分),1318,"
5话 / 2009年2月25日 / 川瀬敏文 / 竜騎士07／07th Expansion / 黒田和也 "
魔女猎人罗宾,7.3,(218人评分),1319,"
26话 / 2002年7月2日 "
军火女王 PERFECT ORDER,7.3,(1728人评分),1320,"
12话 / 2012年10月9日 "
宇宙战舰大和号2199 星巡的方舟,7.3,(115人评分),1321,"
2014年12月6日 "
我叫MT 第一季,7.2,(453人评分),1322,"
10话 / 2009-07-09 / 核桃 / 魔兽世界 "
无头骑士异闻录×2 转,7.2,(1602人评分),1323,"
12话 / 2015年7月4日 / 大森貴弘 / 成田良悟 "
青之6号,7.3,(414人评分),1324,"
4话 / 1998年10月25日 "
颠倒的帕特玛 初始之日,7.3,(287人评分),1325,"
4话 / 2012年2月25日 / 吉浦康裕 "
超级无敌掌门狗：月球野餐记,7.3,(55人评分),1326,"
1989(英国短片电影节) / 1990-12-24(英国) / Nick Park "
机动战士高达 MS IGLOO 默示录0079,7.3,(357人评分),1327,"
3话 / 2006年4月26日 / 今西隆志 / 富野由悠季 "
名侦探柯南 引爆摩天楼,7.2,(1667人评分),1328,"
1话 / 1997年4月19日 / こだま兼嗣 / 青山剛昌 / 須藤昌朋 "
我的青春恋爱物语果然有问题 OVA,7.2,(1490人评分),1329,"
1话 / 2013年9月19日 / 渡航 "
BLOOD+,7.2,(795人评分),1330,"
50话 / 2005年10月8日 / Production I.G、Aniplex / 箸井地図 "
十字路口,7.2,(728人评分),1331,"
1话 / 2014年2月25日 / 新海誠 "
迷宫物语,7.3,(136人评分),1332,"
3话 / 1989年4月15日 "
京骚戏画,7.2,(801人评分),1333,"
5话 / 2012年8月31日 "
秀逗魔导士PREMIUM,7.3,(77人评分),1334,"
2001年12月22日 "
鬼牌游戏,7.2,(1417人评分),1335,"
12话 / 2016年4月5日 / 野村和也 / 柳広司 「ジョーカー・ゲーム」シリーズ（角川文庫・KADOKAWA刊） "
鬼公子炎魔,7.3,(85人评分),1336,"
4话 / 2006年8月25日 / 神戸守 / 永井豪 / 小丸敏之 "
错误404：你所寻找的动画不存在,7.3,(259人评分),1337,"
1话 / 2011.9.6 "
冰上的尤里,7.2,(1122人评分),1338,"
12话 / 2016年10月5日 / 山本沙代 "
Fate/Prototype,7.2,(1151人评分),1339,"
1话 / 2011年12月31日 "
偶像活动Stars,7.3,(60人评分),1340,"
50话 / 2016年4月7日 "
秀逗魔导士GORGEOUS,7.3,(84人评分),1341,"
1998年8月1日 "
机动战士高达独角兽 RE:0096,7.2,(396人评分),1342,"
22话 / 2016年4月3日 / 古橋一浩 / 福井晴敏 "
哆啦A梦 大雄与风之使者,7.2,(163人评分),1343,"
2003年3月8日 / 芝山努 / 藤子・F・不二雄 "
铁臂阿童木,7.2,(256人评分),1344,"
50话 / 2003年4月6日 "
.hack//世界的彼方,7.2,(216人评分),1345,"
2012年1月21日 / 松山洋 / 細川誠一郎、拓、竹田奈央、田中優、藤本美樹、湯之上司、toi8、尾崎智美 "
美少女战士S 竹取公主的恋人,7.3,(57人评分),1346,"
1994-12-04 / 芝田浩樹 / 武内直子 / 香川久 "
机魂末世录,7.2,(114人评分),1347,"
22话 / 2003年4月16日 / 浜崎博嗣 "
千子,7.2,(729人评分),1348,"
2009年7月28日 "
歌唱秀,7.2,(53人评分),1349,"
1话 / 2016年12月21日 / Garth Jennings "
爱丽丝梦游仙境,7.3,(62人评分),1350,"
1951 "
FREEDOM,7.3,(88人评分),1351,"
7话 / 2006年11月24日 "
夜樱四重奏 花之歌,7.2,(730人评分),1352,"
13话 / 2013年10月6日 "
漂流武士,7.2,(603人评分),1353,"
12话 / 2016年10月7日 / 鈴木健一 / 平野耕太 "
大雄和发条都市,7.2,(96人评分),1354,"
1997年3月8日 "
黑子的篮球,7.2,(2758人评分),1355,"
25话 / 2012年4月7日 / 藤巻忠俊 "
秦时明月之夜尽天明,7.2,(542人评分),1356,"
18话 / 2008年7月17日 / 沈乐平 / 温世仁 "
天使的小生意气,7.2,(93人评分),1357,"
50话 / 2002年4月6日 / 奥脇雅晴 / 西森博之（天使な小生意気 小学館『週刊少年サンデー』） "
沉默的未知,7.2,(128人评分),1358,"
26话 / 2000年10月5日 / 片山一良 / 矢立肇 / 村瀬修功 "
变相怪杰,7.3,(56人评分),1359,"
55话 / 1995-08-12 "
风灵玉秀,7.3,(96人评分),1360,"
1话 / 2017年4月1日 / DDF / DDF "
绿林寮,7.3,(66人评分),1361,"
6话 / 1991年11月22日 / 那州雪絵（白泉社「花とゆめ」） / 後藤真砂子 "
玉响～more aggressive～ OVA,7.2,(177人评分),1362,"
1话 / 2014年6月7日 "
某人的目光,7.2,(718人评分),1363,"
1话 / 2013年2月10日 "
东之伊甸 剧场版II Paradise Lost,7.2,(1265人评分),1364,"
1话 / 2010年3月13日 / 神山健治 / 神山健治 / 森川聡子 "
我们的存在,7.2,(653人评分),1365,"
26话 / 2006年7月5日 / 大地丙太郎 / 小畑友紀 "
初夜,7.2,(113人评分),1366,"
1话 / 2001年6月25日 "
哆啦A梦 大雄的恐龙,7.2,(212人评分),1367,"
1980年3月15日 / 福富博 / 藤子・F・不二雄 "
魔法使的新娘 等待繁星之人,7.2,(413人评分),1368,"
3话 / 2016年9月10日 / ヤマザキコレ（マッグガーデン刊） "
铁臂阿童木,7.2,(178人评分),1369,"
52话 / 1980年10月1日 "
Fate/stay night,7.2,(5510人评分),1370,"
24话 / 2006年1月6日 / 山口祐司 / TYPE-MOON / 石原恵治 "
无头骑士异闻录×2 结,7.2,(1283人评分),1371,"
12话 / 2016年1月9日 / 大森貴弘 / 成田良悟 "
樱花大战 轰华绚烂,7.2,(71人评分),1372,"
6话 / 1999年12月18日 / 広井王子 "
我家也有外星人,7.2,(146人评分),1373,"
13话 / 2000年4月26日 / 佐藤卓哉 / 安倍吉俊 "
NOIR,7.2,(529人评分),1374,"
26话 / 2001年4月5日 / 真下耕一 / 月村了衛 / 菊地洋子、芝美奈子、宮地聡子 "
骑乘挑战,7.2,(99人评分),1375,"
1话 / 1989年2月22日 "
电波系彼女,7.2,(757人评分),1376,"
2话 / 2009年5月1日 / 神戸守 / 片山憲太郎 / 田中ちゆき "
银魂剧场版 白夜叉降诞 预告,7.2,(74人评分),1377,"
1话 / 2008年9月21日 "
哆啦A梦 新‧大雄的宇宙开拓史,7.2,(182人评分),1378,"
2009年3月7日 / 腰繁男 / 藤子·F·不二雄 "
UN-GO,7.2,(2054人评分),1379,"
11话 / 2011年10月13日 / 水島精二 "
死亡台球,7.2,(893人评分),1380,"
1话 / 2013年3月2日 / 立川譲 / 栗田新一 "
科拉传奇 第二季：神灵,7.2,(98人评分),1381,"
14话 / 2013年9月13日 "
无颜之月,7.2,(717人评分),1382,"
5话 / 2001年12月8日 "
光速蒙面侠21,7.2,(186人评分),1383,"
145话 / 2005年4月6日 / 村田雄介 / 高谷浩利 "
超自然9人组,7.2,(1899人评分),1384,"
12话 / 2016年10月8日 / イシグロキョウヘイ / 志倉千代丸(オーバーラップ文庫刊) "
信长的忍者 伊势·金崎篇,7.2,(278人评分),1385,"
26话 / 2017年4月7日 / 重野なおき "
暗杀教室,7.2,(2890人评分),1386,"
22话 / 2015年1月9日 "
轻声密语,7.2,(440人评分),1387,"
13话 / 2009年10月7日 / 菅沼栄治 / いけだ たかし（月刊コミックアライブ連載／メディアファクトリー刊） "
雷顿教授与永远的歌姬,7.2,(306人评分),1388,"
1话 / 2009-12-19 / 橋本昌和 / レベルファイブ / 杉光登 "
怪物之子,7.2,(1051人评分),1389,"
1话 / 2015年7月11日 / 細田守 / 細田守 / 細田守、山下高明、伊賀大介 "
机动警察迷你版,7.2,(74人评分),1390,"
2002年3月30日 "
仓鼠管家,7.2,(81人评分),1391,"
24话 / 1999年8月1日 / 森脇真琴 / 伊藤理佐 / 大橋幸子 "
偶像活动 第二年,7.2,(62人评分),1392,"
51话 / 2013年10月3日 / 木村隆一 / サンライズ / やぐちひろこ "
信蜂 ～光与蓝的幻想夜话～,7.2,(300人评分),1393,"
1话 / 2009年1月31日 / 神戸守 / 浅田弘幸 / 芝美奈子 "
小鹿斑比,7.2,(75人评分),1394,"
1942年8月21日 / Supervising director：David Hand Sequence directors：James Algar /Samuel Armstrong /Graham Heid /Bill Roberts /Paul Satterfield /Norman Wright "
炎之蜃气楼～水际的反逆者～,7.2,(66人评分),1395,"
3话 / 2004年7月28日 / 室井ふみえ / 桑原水菜 / 室井ふみえ "
和殿下一起,7.2,(244人评分),1396,"
1话 / 2010年3月25日 / まんきゅう / 大羽快 "
一周的朋友。,7.2,(2274人评分),1397,"
12话 / 2014年4月6日 / 葉月抹茶 "
大雄的秘密道具博物館,7.2,(182人评分),1398,"
2013年3月9日 "
四月是你的谎言 OAD,7.2,(670人评分),1399,"
1话 / 2015年5月15日 "
死亡游行,7.2,(1543人评分),1400,"
12话 / 2015年1月9日 "
她和她的猫,7.2,(1343人评分),1401,"
1话 / 1999年 "
Just Because!,7.2,(1195人评分),1402,"
12话 / 2017年10月5日 "
皇家国教骑士团外传：THE DAWN,7.2,(312人评分),1403,"
3话 / 2011年7月27日 / 殿胜秀树  "
罗马浴场,7.2,(944人评分),1404,"
3话 / 2012年1月12日 / ヤマザキマリ "
光之美少女全明星 New Stage3 永远的朋友,7.2,(96人评分),1405,"
2014年3月15日 "
科学超电磁炮 OVA,7.2,(2295人评分),1406,"
1话 / 2010年10月29日 / 田中雄一 "
美女与野兽,7.2,(282人评分),1407,"
1话 / 1991年11月22日 / 加里·特洛斯达勒 / 柯克·维斯 "
哆啦A梦：大雄的宇宙漂流记,7.2,(146人评分),1408,"
1999年3月6日 "
三叶草,7.2,(150人评分),1409,"
1话 / 1999年8月21日 / 高坂希太郎 / 結城信輝 "
寻宝的暑假,7.2,(148人评分),1410,"
2014-02-01 "
大雄与银河超特急,7.2,(99人评分),1411,"
1话 / 1996年3月2日 "
擅长捉弄的高木同学,7.2,(963人评分),1412,"
12话 / 2018年1月8日 / 赤城博昭 / 山本崇一朗「からかい上手の高木さん」（小学館「ゲッサン」連載中） / 高野綾 "
+模型姐妹,7.2,(696人评分),1413,"
12话 / 2012年8月22日 / 水島努 / 栗井茶（掲載「ヤングガンガン」スクウェア・エニックス刊） / 木野下澄江 "
机动战士高达 第08MS小队 三次元的战斗,7.2,(294人评分),1414,"
1话 / 2013年2月22日 "
七武士,7.2,(313人评分),1415,"
26话 / 2004年6月12日 "
声之形,7.2,(2393人评分),1416,"
1话 / 2016年9月17日 / 山田尚子 / 大今良時（講談社コミックス刊） / 西屋太志 "
银河英雄传说 黄金之翼,7.2,(60人评分),1417,"
1992年2月12日 "
迷你偶像,7.2,(418人评分),1418,"
64话 / 2013年1月1日 "
魔法少女☆伊莉雅 2wei Herz!,7.2,(1249人评分),1419,"
10话 / 2015年7月24日 "
数码暴龙X进化 第十三号的皇家骑士,7.2,(268人评分),1420,"
1话 / 2005年1月3日 / 角銅博之 "
Fate/Zero Remix,7.2,(543人评分),1421,"
2话 / 2012年3月25日 / 虚淵玄(Nitro+)/TYPE-MOON "
幻想万华镜 永夜异变之章,7.2,(150人评分),1422,"
4话 / 2016年12月29日 "
天地无用!,7.2,(283人评分),1423,"
26话 / 1995年4月2日 / ねぎしひろし / 梶島正樹 / 堀内博之 "
GOSICK,7.2,(3765人评分),1424,"
24话 / 2011年1月7日 / 難波日登志 / 桜庭一樹 / 川元利浩・富岡隆司 "
宇宙战舰大和号2202 爱的战士们 第一章,7.2,(74人评分),1425,"
2话 / 2017年2月25日 / 羽原信義 / 西崎義展 / 結城信輝 "
大江户火箭,7.2,(59人评分),1426,"
26话 / 2007年4月3日 "
魔法少女姐妹优优与宁宁,7.2,(161人评分),1427,"
2013年12月28日 "
幼女战记,7.2,(1086人评分),1428,"
12话 / 2017年1月6日 / カルロ・ゼン "
火影忍者疾风传,7.2,(1825人评分),1429,"
500话 / 2007年2月15日 / 伊達勇登(第1话-第479话)、小林治(第480话-第483话)、今千秋(第484话-第488话)、渡部穏寛(第489话-第493话)、むらた雅彦(第494话-第500话) "
玛利亚狂热 ALIVE,7.2,(1459人评分),1430,"
12话 / 2011年4月7日 / 新房昭之 / 遠藤海成 / 守岡英行 "
最游记外传,7.2,(151人评分),1431,"
3话 / 2011年3月25日 / 葛谷直行 / 峰倉かずや / 原田峰文 "
三个和尚,7.2,(385人评分),1432,"
1980 / 徐景达、马克宣 "
X战记,7.2,(571人评分),1433,"
25话 / 2001年10月3日 / 川尻善昭 / CLAMP / 兼森義則 "
宝莲灯,7.2,(1057人评分),1434,"
1话 / 1999-01-01 / 常光希 "
魔动王,7.2,(565人评分),1435,"
41话 / 1989年4月7日 / 矢立肇、広井王子（連載誌：『てれびくん』） "
纯情罗曼史 OAD,7.2,(164人评分),1436,"
2话 / 2012年12月20日 / 今千秋 "
花仙子,7.2,(239人评分),1437,"
50话 / 1979年2月9日 "
猫眼女枪手,7.2,(83人评分),1438,"
3话 / 1995年11月1日 "
彼女×彼女×彼女 ～和三姐妹心跳的共同生活～,7.2,(710人评分),1439,"
3话 / 2009年12月25日 "
八犬传-东方八犬异闻- 第二季,7.2,(521人评分),1440,"
13话 / 2013年7月7日 / 山﨑みつえ / あべ美幸 "
龙珠Z 复活！悟空与贝吉塔的合体,7.2,(125人评分),1441,"
1995年3月4日 "
恶魔阿萨谢尔在召唤你 海葵篇,7.2,(405人评分),1442,"
1话 / 2014年6月23日 "
文子的告白,7.2,(479人评分),1443,"
1话 / 2009年11月9日 / 石田祐康 "
阿茹茉妮,7.2,(748人评分),1444,"
1话 / 2014年3月1日 / 吉浦康裕 / 板垣敦 "
水脑袋,7.2,(80人评分),1445,"
1话 / 2009-06-15 / 周坚锐 / 国人原创 "
妖精的尾巴 第二季,7.2,(472人评分),1446,"
102话 / 2014年4月5日 "
秀逗魔导士 剧场版,7.2,(130人评分),1447,"
1995年8月5日 "
魔力女管家特别篇 我回来了◆欢迎回来,7.2,(295人评分),1448,"
2话 / 2009年10月17日 / 佐伯昭志 / 中山文十郎 ／ ぢたま（某） "
无头骑士异闻录×2 承 我的心是火锅的形状,7.2,(487人评分),1449,"
1话 / 2015年5月30日 / 大森貴弘 / 成田良悟 "
功夫料理娘,7.2,(213人评分),1450,"
1话 / 2011-06-04 "
爱你宝贝,7.2,(116人评分),1451,"
26话 / 2004年4月3日 / 奥脇雅晴 / 槙ようこ / 須藤昌朋、山中純子 "
机动战士高达MS IGLOO 一年战争秘录,7.2,(371人评分),1452,"
3话 / 2004年7月19日 / 今西隆志 / 富野由悠季 "
记录的地平线 第二季,7.2,(1603人评分),1453,"
25话 / 2014年10月4日 "
精灵世纪,7.2,(75人评分),1454,"
104话 / 2006 "
破刃之剑 第四章 惨祸之地,7.2,(632人评分),1455,"
1话 / 2010年10月30日 / 羽原信義 / 吉永裕ノ介 / 乘田拓茂 "
海贼王 沙漠的王女与海贼们,7.2,(426人评分),1456,"
1话 / 2007年3月3日 / 今村隆寛 / 尾田荣一郎 "
海贼王 祭典男爵与神秘岛,7.2,(394人评分),1457,"
1话 / 2005年3月4日 / 細田守 / 尾田栄一郎 / すしお , 山下高明 , 久保田誓 "
逮捕令 剧场版 墨东署最大危机,7.2,(66人评分),1458,"
1999年4月24日 / 藤島康介 / 中嶋敦子 "
天使之卵,7.2,(232人评分),1459,"
1话 / 1985年12月22日 / 押井守 / 押井守 / 天野喜孝 "
爆炸头武士 剧场版,7.2,(80人评分),1460,"
2007年10月27日 / 木﨑文智 "
白色相簿2,7.2,(2379人评分),1461,"
13话 / 2013年10月5日 "
小美人鱼,7.2,(131人评分),1462,"
1989-11-14 "
樱花大战 樱华绚烂,7.2,(96人评分),1463,"
4话 / 1997年12月18日 / 広井王子 "
侵略！？乌贼娘,7.2,(2108人评分),1464,"
12话 / 2011年9月27日 / 山本靖貴 / 安部真弘（秋田書店「週刊少年チャンピオン」連載） "
最终兵器彼女 Another love song,7.2,(320人评分),1465,"
2话 / 2005年8月5日 / 加瀬充子 / 高橋しん "
龙珠Z 一夫当关的最后决战~挑战弗利萨的Z战士 孙悟空的父亲~,7.2,(81人评分),1466,"
1话 / 1990年10月17日 "
阿拉蕾,7.2,(144人评分),1467,"
243话 / 1981年4月8日 / 前田实 "
女神异闻录3 剧场版 第四章 重生之冬,7.2,(133人评分),1468,"
1话 / 2016年1月23日 / 「ペルソナ3」（アトラス） "
夜樱四重奏 月之泣,7.2,(198人评分),1469,"
3话 / 2013年10月9日 / りょーちも / ヤスダスズヒト / りょーちも "
钻石王牌 OAD,7.2,(57人评分),1470,"
3话 / 2014年11月17日 / 浜名孝行 / 植田実 "
牙狼〈GARO〉-DIVINE FLAME-,7.2,(74人评分),1471,"
2016年5月21日 "
监狱兔 前传,7.2,(190人评分),1472,"
13话 / 2015年4月10日 / 宮崎あぐり "
我们的仙境～Heartful days,7.2,(107人评分),1473,"
26话 / 2005年1月9日 / 木村真一郎 / 小島あきら / 藤井昌宏 "
闪灵二人组,7.2,(650人评分),1474,"
49话 / 2002年10月5日 / 古橋一浩、元永慶太郎 / 青樹佑夜（亜樹直）、綾峰欄人 (「週刊少年マガジン」) / 中嶋敦子 "
